,CP Cost,Name,Jumpchain,Chapter,Description
85,200,Diatrekhōn Astēr Lonkhē,Fate/Legends - Empires of Antiquity,Treasure,"Straightforward is sometimes the best way to go. Rather than rely on special capabilities that form
the core of a fighting style, the best course of action is to have a reliable weapon that enhances what
you can do even without it. The spear of Achilles does just that. A very well made weapon, with a
sharp and sturdy design, with high capability for use as a spear and a throwing javelin. It has two
magical abilities. The first is that the wounds created by the spear cannot be healed without very
powerful magic, so long as the spear exists. Similar to the red spear of the later Irish hero Diarmuid, the wounds this weapon makes become part of the normal state of any victim. 

The second ability is to create a bounded field for dueling. A battleground is created where it
becomes impossible for gods, outside help or luck of any kind to interfere in the battle between the
two combatants. This created battleground is a separate dimension, divided in space and time from
the outside world, ensuring any duel lasts just a brief moment to outside view. The rules of the duel
are decided on by both combatants together, but enforced fully on agreement, and the battleground
can only be summoned provided both agree with full knowledge of the details of this ability. Only
once one of the two are defeated can the field be escaped. "
86,200,Harpe,Fate/Legends - Empires of Antiquity,Treasure,"Strangely shaped it may be, this scythe like sword is still a legendary weapon. Harpe is a powerful
magical sword with a inward curving blade, resembling a scythe or hook at the end, with an edge on
the inner curve. Supernaturally sharp as any magical blade is, the special power of this weapon is the
Refraction of Longevity, a divine attribute that allows it to deal wounds to any ‘immortal’ beings and
make it impossible to recover from with any means but natural processes. Regardless of the power
of the magic used, the wounds Harpe inflicts will not close up until and unless they naturally would. Needless to say, Harpe being used for killing blows ensures that the vast majority of immortals will
stay dead once made dead."
87,200,Vishnu Baja,Fate/Legends - Nirvana Yuga,Treasure,"The great gallery of weapons that the hero Rama was granted by the Sage Vishwamitra. Stored in a
dimensional pocket connecting to your being, you have access to dozens of powerful divine weapons
with a variety of magical effects, mostly focused on anti-divine and anti-demon combat. They’re easy
to wield for you, feeling natural in your hands, and this only improves the greater your divinity
becomes. Those with the blood of a demigod could easily wield multiple of these weapons at once, floating through the air around you as if through telekinesis. A full god could bring out even greater
power from each weapon and potentially have the two dozen or more tools all attacking at once!
While there are many legendary weapons held within, some appear as inferior copies, such as the
tools of Shiva himself. Vishnu Baja contains powerful tools but individually they would be more along
the power held by the Agni Gandiva or Sudarshan Chakra. "
88,200,Vasavi Shakti,Fate/Legends - Nirvana Yuga,Treasure,"The spear to slay gods, the one shot weapon of the Thunder God that has the legend of destroying
whatever it is used against. This enormous weapon, longer than a full grown man, is an exceptionally
capable tool to slay Gods. The spear itself is more than capable of slicing and piercing most targets
but becomes many times more powerful when faced against anything with Divinity, able to strike at
the very core of such beings and deal wounds despite their protections. But when a vast amount of
magical energy is forced into the spear, enough that a powerful demigod would feel exhausted from
it, Vasavi Shakti awakens to it’s true form. Shattering the thick restraints on the spear, an ungodly
fire is released in all directions, enough to vaporise the land for miles around. Just a side effect of the
power, the spear’s tip will unleash a ray of light capable of killing even the most powerful Divine
Spirits of the land if struck. This ray tears through all things, even magical concepts such as bounded
fields are erased by the power. With even more energy, the power could grow greater and greater. Once used, the spear will slumber in order to repair the damage it sustains from activation, unlikely
to answer your call for a day."
89,200,Boneless Man,Fate/Legends - The land of The Rising Sun,Treasure,"A double-edged spear with a long blade, this appears to be quite a sturdy weapon. A button found
on the haft will open the head, splitting it into a cross guard and revealing a smaller blade at the end
of the spear, which can be a brutal finisher if the spear head happens to be impaled in someone
when you split it. But the Boneless Man earns it’s name not for being a trick weapon but for how it
cuts through men. Before the edge of this weapon, it’s targets are cut through as if they had no
bones. Swinging the spear head through a man would be like cutting through a bag of meat and
blood, treating the bones as if they were air to cut through. The defence nullification of the spear
extends to any similar skeletal form, removing the defensive properties of internal structure that
could be compared to bones."
90,200,Boudica’s Sword,Fate/Legends - God Save the Queen,Treasure,"A sword that holds no promises of victory, yet remains both holy and strong regardless. Once
wielded by the rebellious queen Boudica, the straightforward blade has practical uses. It’s edge is
potent enough to cut even the best Roman armor easily and with only a slight amount of energy, it
can fire quick blasts of magic across a distance, even at a very high rate of fire. These blasts won’t
knock down castle walls but they can certainly tear men or horses in half with each shot. Calling on
Boudica and the glories of the blade can let you charge these blasts together, pouring more magic in
to create a much stronger attack. The more energy you give, the larger and more intense the blast
will become."
91,200,Yew Bow,Fate/Legends - God Save the Queen,Treasure,"A crossbow crafted by the hands of one of the many who took up the Robin Hood mantle. Made
from the yew tree, each shot from this bow contains a terrible poison, which can weaken and harm
even a heroic spirit or powerful demon, with normal humans falling in moments from it’s effects. The arrows appear to the wielders hand when needed, allowing for quick loading for the bow that
can optionally fire at quite the rapid speed.

With a brief surge of energy and calling the crossbow’s name out, a variety of magical effects can be
utilised. The first and most lethal is that anything the next bolt fired touches, will see any impurities, diseases or poison in their bodies instantaneously amplified. Only a touch is required as well, making
defence difficult as the bolts do not need to pierce the enemy. The effect of this can range from
merely intensifying the existing effects and duration to creating an explosion like lightning up
gunpowder within their body. Alternatively, the same calling of the name can cause the next arrow
to create an area around where it lands that automatically transfers a weaker dose of the Yew
poison, strengthening as long as they remain within. 

Finally, through expending magical energy, the Yew Bow can create trees under the user’s command
that originate from Sherwood Forest. These can appear as roots that swarm and bind targets, originating from bolts shot by the bow, or as trees that appear and shape themselves to the
wielder’s wish from around their body."
92,200,Nether Divine Armor,Gourmet Of Another World,Treasure,"An ability possessed by the powerhouses of the Netherworld is the ability to generate a set of armor made from their energy. This armor is capable of easily resisting attacks from beings of an equal level and can greatly enhance the user's fighting prowess. The only restriction is that the armor will steadily drain the user's energy. This can be dealt with by training however, allowing you to lower the consumption and to increase your endurance. Lastly is a unique aspect. When the user is on the brink of death they can solidify this armor into a piece of equipment. Since you’re paying with CP you may instead do this by temporarily sacrificing the ability to use this power. It will take a few weeks to a few months to regain your armor. "
93,200,Sky Overlord’s Ancient Profound Ark,Against The Gods,Treasure,"An airship by any other name. This is a Profound
Ark of the highest quality and finest make, something crafted not by mortals but by Divine Way
practitioners in a bygone age. It has a vast inner space, easily in multiple square miles, give or take,
and moves extremely fast, covering thousands of miles an hour.
While it doesn’t exactly require any fuel, it goes faster the more energy you pour in, and will accept
any form of power or power generation you can provide. Being a creation of the Ancient times, it
can even go into space, the inside magically taking care of any atmospheric requirements."
94,200,Ore Load,Cradle,Treasure,"Halfsilver, Goldsteel, Wintersteel, and more, you've got a replenishing
supply of all the exotic metals on Cradle, though those three are the most prominent. There's
about 10 pounds of each material, refreshing each week."
95,200,Diamond Veins,Cradle,Treasure,"An artifact that takes the appearance of a gemstone. When absorbed
into your Core and spread throughout your Madra Channels, it reinforces them, allowing you to
handle much greater power at once without straining yourself. For you, this also applies to any
other magical power you have that would normally tax you physically or mentally."
96,200,Path Manual,Cradle,Treasure,"The written instructions for any one of the Paths shown in Cradle,
including White Fox, Heaven's Glory, Stellar Spear, Blackflame, Hollow King, Twin Stars, and so
on. For an additional 200 CP, this becomes a Library of Paths that includes every single Canon
Path."
97,200,Gauntlets of Enlightened Fury,Infernals Exalted,Treasure,"Angering one who walks the path of the Infernal Monster is unwise. Yet that style's
characteristic berserking anger is sometimes... less than desired. For that reason, these
ornate gauntlets were created. Forged out of green iron, bound in Brass with decorative
patterning along the knuckles, baptized in the blood of several seasoned second circle
generals, and holding powerful blessings of both Madelrada and Kashta...
They bestow upon their wearers an enlightened, cold fury, ensuring that when they go into a
berserker state gained from infernal monster they will actually become more powerful as a
result. The anger and fury of the style will merge seamlessly with the cunning and rational
thought the wearer possesses without the charm, to form something closer to the Yozis
particular sense of spiteful hatred. The wearer will still rampage and slaughter, but now it will
a calculated and precise effort instead of the random destruction the Infernal Monster
embodies naturally."
98,200,Spine of Isidoros,Infernals Exalted,Treasure,"This heavy Vajra of ebon material bears more resemblance to a harpoon than any ordinary
javelin, bladed and barbed as it is. When first confronted with it, an observer unfamiliar with it
might assume that it was forged of some dense malfean metal. It is only when it is thrown by
its attuned wielder that its true nature becomes obvious.
For as it sails through the air it only speeds up further never slowing before it finds it mark,
and even appears to pull those things that it passes into its slipstream. Stone and sea twist
like taffy as it flies by, though they usually snap back into place once it has passed. When it
does impact upon its target, it will deliver a force so terrible that it belies even the great size
and weight it is already seen to posses. Such is the might of The Black Boar That Twists the
Skies, that even a single bristle from his hide would become a mighty artifact when willingly
relinquished and bathed in Vitriol for so a time that lesser materials would have long since
crumbled to dust."
99,200,Blood-Thirsting Chains of the Rantai’s Razors,Abyssals Exalted,Treasure,"Every link of this artifact fighting chain is a barbed loop of bone, each of which has been
magically reinforced to possess durability comparable to the magical materials. With wicked
soulsteel hooks on the ends of the chain, forged of souls tortured with the chain’s barbs
during its construction, it writhes and squirms with malevolent instinct in the hands of its
wielder. The chains are eager to taste blood again, whether from a ghostly corpus or from
the veins of the living. Accordingly, the barbs on the chain dig deep into your enemies,
causing bloody and nasty wounds as it hungrily grabs onto your victims.
Should a ghost be caught on its barbs, the spirits’ agony will be unending, as they are
caught onto these bones hooks. One so trapped can only be released through the will of the
chains’ master, or the actions of another, who must tear them off the chains with agonizing
violence. A ghost so leashed can be compelled to serve the wielder of the chains, forcing
them into painful obedience while ensnared."
100,300,Warrior Of The Gods,Saint Seiya : The Original Series,Treasure,"A warrior of the Gods does not charge into battle without the right weapons or armor. The
mainstay of this world are the many divine armors that the Gods grant to their loyal warriors -
The Cloths of Athena, the Scales of Poseidon, and the Surplices of Hades. They act as
amplifiers to the combat ability and Cosmo of the wearer, along them to attack with greater
power and take more damage. However, these items do not inherently make the user
superhuman - you must burn Cosmo equal to the necessary level of the armor. It does not add
to your power, it merely complements it. Thus, someone who wears an armor expecting it to win
the battle for them will merely be weighed down by several cumbersome pounds (or tons).
The armor usually takes the form of a statue based off of a single creature or item, which then
breaks apart into smaller pieces that cover the user and fit to them like a glove.                                                                                           This armor is
stored within a metal box marking what ‘type’ of armor is contained within when it is not in use.
While you will need to either carry it or need someone to do so for you during your stay here,
post-jump you may summon this box and your armor at any time you wish from the Warehouse.
You will receive an armor equivalent to those of the Bronze Cloth. It will be either of your own design, or an existing Cloths, Scales and Surplices. 
.                                                                                                                                                                                                                                       You can upgrade it to the equivalent of Silver or Gold Cloths by
spending extra points below or simply by growing stronger. Do note that you are not necessarily crippled by choosing a
‘weaker’ armor - as said, it mainly amplifies the Cosmo you burn, and stronger armors have a
stronger starting requirement. And the Bronze Saints may yet overcome even the Gold Saints
through awakening greater Cosmo and smarter fighting abilities. Should you have a piece of
armor you’re particularly attached to, you may import that as your armor for 100 points.
Depending on your chosen background, your armor will have some innate properties..."
101,300,Bronze Grade Cloth,Saint Seiya Lost Canvas,Treasure,"Lightest and most fragile armors, mostly worn by the weaker cosmo users, though any normal human would still find its effect amazing. They cover the feet, forelegs, hands, forearms, shoulders, head bands, waist, and some vitals like the heart, but still don’t cover all the body. Anyone awakened to cosmo could use one, making such a user able to shatter stone, move and fight at mach1, and take equally powerful hits. Some have thematic items to supplement them, such as Andromeda’s chains or Dragon’s shield.                  A Cloth is almost always made after something. A creature, a constellation, a star… 
First consequence is that the pieces will be designed so that when the Cloth is not worn, they assemble themselves into “object mode”, a statue-like form at the effigy of its theme. 
Second is that if the source of inspiration had notable associations or properties, it can be translated into minor features. Perhaps it has an affinity or association with fire techniques, a weapon or shield tied to itself, or a favored type of enemies. A Cloth can only have up to 2 of those however, and they may not be overly advantageous given the grade of your Cloth, merely thematic. Cancer’s affinity to Yomotsu (Gold), Libra’s 12 golden weapons (Gold), Andromeda’s chains (Bronze), Centaurus’ fire (Silver) are all examples of what you could reasonably do.

Two paths are possible : 
Choose a cannon constellation/evil star/creature appropriate to your tier. You either create a new original Cloth with the same attunement, gain a copy of the original, or gain the original itself and replace its previous owner, with their respective implied consequences. 
You nonetheless gain the cannon emblematic techniques as starting moveset, as per the Basic Training perk.


Alternatively, you can create your own unique theme for your Cloth, based on an asterix, other star or even an otherworldly inspiration from another jump setting you visited. Its affinities, if any, are left up to you.
You gain an original moveset whose strength is adapted to its tier and whose nature is adapted to its source.
                         "
102,300,God Cloth Potential,Saint Seiya Lost Canvas,Treasure,"By absorbing the blood of it’s patron God or proximity with one of his divine artefact, a Cloth can evolve into a God Cloth version of itself, rivaling even the original Kamui and amplifying your cosmo to the point of harming and damaging said Gods and Kamui. It however is a temporary state and comes only in situations of great stress and need, in canon when someone as strong as a gold saint with his 8th sense awoken would burn his cosmos to its very limits. This perk only makes the potential for the transformation permanent, not the transformation itself. 
"
103,300,Saints' Cloths ,Saint Seiya Omega,Treasure,"It possess the special ability of adaptation. This means that the
Cloths can evolve and adapt to the user's fighting style and experiences,
becoming more attuned to their Cosmo and granting them new techniques and
powers over time. Obtain a Bronze Tier Armor."
104,300,Martians' Galaxy Armor,Saint Seiya Omega,Treasure,"Galaxy Armor grants the wearer the ability of spatial
manipulation. This allows the user to manipulate space around them, enabling
them to teleport short distances, create spatial barriers for defense, or distort
space to disorient opponents. Obtain a Bronze Tier Armor."
105,300,Palasites' Chronotectors,Saint Seiya Omega,Treasure,"Chronotectors bestow the power of temporal
manipulation upon the wearer. This ability allows the user to control time within a
localized area, enabling them to slow down or accelerate time, manipulate
temporal flow to trap opponents, or even rewind time to undo damage or
mistakes. Obtain a Bronze Tier Armor."
106,300,Nine Elements Cauldron,Desolate Era : The Three Realms,Treasure,"A cauldron that is typically used to melt down treasures
for their elemental essence, so that someone can then repurpose them into forging a new treasure
that is even stronger than the many that were melted down. Unlike others, however, this one seems

to be able to melt down items of any level, and can remember the traits of any treasures it melts
down and apply them to other items."
107,300,Six Realms Staff,Records of Ragnarok Gauntlet (Humans),Treasure,"This Staff wielded by Buddha himself is a Divine Weapon of considerable Power. As the one who reached Enlightenment Buddha can draw power from the six worlds which mankind can reincarnate into, better known as the six realms, with each one having a form of the Bodhisattava Kannon protecting them. A ability you may share with this tool. The power of those six guardian Buddhas is stored within the Staff and may be tapped into with emotions. These powers are rather vast and it would take a truly powerful God to oppose such an Artifact in the hands of one who knows how to use it. However because it relies on emotion, you are unable to truly decide what form to wield. Your emotions do it for you. Five of its known forms are a long, golden halberd, a giant spiked club capable of dealing massive blunt force, nearly knocking out Zerofuku in a single blow, a golden shortsword, a giant golden shield capable of withstanding Zerofuku's giant axe strike without sustaining any damage and a giant scythe with the head of a lion, which can only be attained through pure hatred."
108,300,Talisman,The God of High School Jump,Treasure,"Hanging around your neck is a pretty piece of jewellery. Could be a golden cross, a string of pearls or just a nice little amulet with a picture of someone precious to you. This necklace is able to draw in the life energy that flows through your body, with no upper limit on how much it can store and no level of decay in what is stored within the item. At any time this Talisman is on your body, you may reach into its stores of energy and draw out as much as you want, up to the limit of what you have put in over the time you have had it. Store a little bit every day and you could find yourself with a huge emergency reserve after a few years. Why, you might even be able to crush one of the Gods beneath your feet if you let those years of gathering go in one shot."
109,300,Archaean Skill Scroll,A Will Eternal,Treasure,"A cultivation technique suitable for a Celestial realm cultivator to use. The power of this skill
will slowly be unleashed as the user advances in cultivation. Originally created by an
Archaean, this skill will only start to become less effective once one progresses to the
Archaean realm and begins to pursue their own specific Dao. Before this though, it will
greatly help in your road to cultivation, surpassing the vast majority of techniques. Whether
this is a body cultivation, soul cultivation, or spiritual cultivation manual is up to you."
110,300,Aegis of the Overlord,Infernals Exalted,Treasure,"Superheavy plate, the armor of Exalted warriors, too heavy to be worn by mortals except as
mobile walls during sieges. It covers the wearer’s entire body in interlocking plates of heavy
verdigrised brass and malfean iron, foregoing chain reinforcements entirely in favor of artfully
arranged and reinforced metal to leave not a single gap in its sleek bulwark.
With its thick plating and nigh-indestructible make, this armor would allow you to ignore all
but the most powerful blows. Only the head is left uncovered, but for the accompanying
helmet. Imposing and spiked, it is as much a crown as a helmet, carrying a socket intended
for a single shining hearthstone upon the brow. When worn, it darkens the face of the wearer
still visible through the face slot, simultaneously bestowing a gaze of burning green fire to
the wearer’s eyes and cloaking them in terror and authority magnified a thousand times. The
mere arrival of the wearer at the battlefield is often enough to turn the tide of battle, as
terrified awe spreads through the ranks of both enemy and ally alike. It is not uncommon for
even an army that massively their enemy to rout and flee when confronted with an overlord
of hell who has donned his terrible armor."
111,400,Void Key,Cradle V1,Treasure,"You gain a magical space closet, about 7 feet by 3 feet. This can be used to store anything you need. No weight limit just needs to be able to stuff inside the door."
112,400,A Barrel of Soulfire,Cradle V1,Treasure,"This will make you the envy of all. You gain a barrel of soulfire, that allows you to bathe any item inside and bring it closer to the platonic ideal. (A comb dipped in the stuff can brush the toughest of tangles, a sword will keep the sharpest edge possible for it) It will refill in about a minute. You can choose to absorb it and become a wellspring of the valuable substance."
113,400,Parasite Ring,Cradle V1,Treasure,This half-silver ring will make your cycling take twice as long but will double the gains from it.
114,400,How to Advance for Dummies,Cradle V1,Treasure,"You get a book that tells you exactly how to advance further for any path you encounter, and you can share the lessons for anyone you let read. The lessons become etched in the mind of those who read it, so they won’t ever misremember what you shared with them."
115,400,Silver Armor,Saint Seiya : The Original Series,Treasure,"A step up from the level of Bronze, this armor provides more protection and
covers a bit more of the user’s body, as well as being able to withstand more pressure and
physical punishment than a Bronze armor could. They may also possess a unique weapon or
ability, such as a powerful elemental attack or a shield that turns those who gaze upon it into
stone. However, it has a higher starting requirement than Bronze Armor - you will need to train
and refine your Cosmo a little to use this effectively."
116,400,Silver Grade Cloth,Saint Seiya Lost Canvas,Treasure,"Better, more covering armors than Bronze, with true helmets and propper upper chestplate. Tougher as well, pushing their users up to mach5 for the fastest, but the toll in cosmo makes it available only to the elite of humans that didn’t awaken their 7th sense. They can also have, more often than Bronze it seems, special qualities or items like a Medusa’s petrifying shield or Cerberus’ flail bolas thingys.
A Cloth is almost always made after something. A creature, a constellation, a star… 
First consequence is that the pieces will be designed so that when the Cloth is not worn, they assemble themselves into “object mode”, a statue-like form at the effigy of its theme. 
Second is that if the source of inspiration had notable associations or properties, it can be translated into minor features. Perhaps it has an affinity or association with fire techniques, a weapon or shield tied to itself, or a favored type of enemies. A Cloth can only have up to 2 of those however, and they may not be overly advantageous given the grade of your Cloth, merely thematic. Cancer’s affinity to Yomotsu (Gold), Libra’s 12 golden weapons (Gold), Andromeda’s chains (Bronze), Centaurus’ fire (Silver) are all examples of what you could reasonably do.

Two paths are possible : 
Choose a cannon constellation/evil star/creature appropriate to your tier. You either create a new original Cloth with the same attunement, gain a copy of the original, or gain the original itself and replace its previous owner, with their respective implied consequences. 
You nonetheless gain the cannon emblematic techniques as starting moveset, as per the Basic Training perk.


Alternatively, you can create your own unique theme for your Cloth, based on an asterix, other star or even an otherworldly inspiration from another jump setting you visited. Its affinities, if any, are left up to you.
You gain an original moveset whose strength is adapted to its tier and whose nature is adapted to its source."
117,400,Silver Warrior,Saint Seiya Omega,Treasure,"This armor is a bit stronger than the bronze armor, and only a very few elite
followers with heightened Cosmo can wear such powerful armor of this level. As
they cover more of the body than the bronzes one.The power enhancements and
endurance that this armor provides are amazing. At a minimum, your punches
now reach speeds of Mach five and you can survive hits from divine beings while
barely clinging to life."
118,400,Regeneration,Saint Seiya Omega,Treasure,"Your armor has gained the ability that only one armor in the world possesses:
regeneration. Now, as long as you have Cosmo to burn, you can rebuild your
armor over and over again, until you drop dead."
119,400,"Divine Weapon",Feng Shen Ji,Treasure,"The strongest of the Ancient Gods were able to construct armaments from their 
own Divine Power, usually taking        on the form or having an ability that 
compliments the user's own. For example, Chi Long manifests a large 
warhammer to amplify his Flame manipulation to the point of creating eruptions 
of magma whenever he strikes the ground, or Tian Long's Blood Spear which 
creates a crystal spear that is virtually indestructible considering his Divine Power 
can destroy/erode anything in his vicinity. As this weapon will be derived from 
your Divine Power, it will grow in strength with you and be able to compliment 
any of your other abilities just as well. It can be summoned, recalled, and 
dismissed at will while repairing itself within 3 days of non-use if damaged or 
destroyed. You may import a previous weapon into this role and/or import this 
gear as a weapon ino future Jumps.
You have the possibility to purchase the Divine Power perk for 50cp if you roll this perk."
120,400,Seed of Longevity,Feng Shen Ji,Treasure,"This golden orb that takes root in a person's chest wouldn't normally be found until halfway through this story. Once implanted into a person,  the recipient no longer requires sustenance and sleep as their body is fueled by Smelting Aura (becoming a pseudo-Citizen of Wan Qu). The nasty bit about this orb is that it slowly converts its host into Smelting Aura and eventually turning them into a fruit tree (with its bounty being made of pure Smelting Aura). You gain ten of these orbs straight from the White Creed that restock at the end of the month as well as the knowledge on how to create or modify these orbs; like tweaking the conversion process. And since you paid CP for this item, any orbs that you create and/or implant yourself will have their recipients become zealously loyal to you; only turning into fruit trees of Smelting Aura by your whim. 

Gain the Smelting Aura perk if you consume this seed. "
121,400,Zero Numbering Growing Artifact: Dragon Essence Blade ,Reincarnator,Treasure,"The Dragon
Essence Blade is a Growing Artifact that grows every time one enhances their body
using it. The Dragon Essence Blade enhances the skeletal structure while the
essence that comes with it reconstructs and greatly enhances the user's body. It also
increases the regeneration speed of the user.
One can control the bone fragments and have it form a small shield in one's hand."
122,400,Zero Numbering Growing Artifact : Mana Jade ,Reincarnator,Treasure,"The Mana Jade is a
shining crystal-shaped marble growing Artifact that consists of four jewels. The Mana
Jade is inserted above the user's heart and syncs up with the user's heart. If the
Mana Jade is burnt out from overuse, it will turn off and won't work for a while. The
Mana Jade supplies the body with tremendous amounts of mana. It is a tier higher
than the Mana Pool Surgery. Instead of being a higher tier Mana Pool, it's more like
a lower tier Mana Engine."
123,400,Solo Numbering 6 : Weapon Eater,Reincarnator,Treasure,"This armor is a Growing Artifact that
grows by eating up gears. It would get harder and harder and change its color once
enough has been devoured. It would evolve once it ate thousands and thousands of
gears. It only ate the good materials from those gears then created armor that fit the
user's body. It shows a much higher hardness and mana conductivity compared to
other armors."
124,400,Zero Numbering Growing Artifact : Forked Lightning,Reincarnator,Treasure,"A giant 3m golden spear, a spear of
punishment, that allowed the Elvenheim King to kill anybody who has gone against
the king, whoever they may be. The Forked Lightning is a growing artifact. It has a
homing effect and can follow a target over long distances if supplied with enough
mana. It has great durability, flexibility, and penetration. It is very near unbreakable."
125,400,Solo Numbering Growing Artifact : Arham’s Shield,Reincarnator,Treasure,"The godly treasure of
the empire. A shield which disperses all forms of energy that are malicious towards
it. Arham's Shield is a small black shield one can attach to their hand. Yellow light
emits from the shield when one pours mana into it. There is a strange indent on the
shield. It was held by Tiamet. The yellow light that emits from it can gnaw away at
the enemy's mana and reinforcement. Though it does not have a uniquely powerful
attack like the God's Flail, this single passive skill effect in a battle is tremendous on
its own. It is inferior to the Power Destruction ability of Nurmaha's Ring but still works
as a form of dispelling."
126,400,Solo Numbering Growing Artifact : Rangkom’s Stake,Reincarnator,Treasure,"One of the godly
treasures of the empire. A very ordinary, sharp, white stake. Looks crappy looking.
There are a few protrusions in the stake.

Tiamet was using this stake in order to take in and suppress a large amount of mana
into his body in order to transcend and become a dragon.
Not much is known about its abilities. It can suck in a tremendous flow of energy and
suppress that energy into one's own body. The user can use the mana within to
power one's skills, even if one isn't present."
127,400,Solo Numbering 3 Growing Artifact : God’s flail,Reincarnator,Treasure,"One of godly treasures
of the empire, God's Flail pulls out the souls within it to power itself.
God's Flail is a head-sized blood red metal object that resembles a bell or anvil. It is
covered by hundreds of bloody veins powered by mana. These veins radiate a ton of
heat. There is a strange hole in the flail. By using a minuscule amount of energy from
the souls within, the flail can be thrown towards enemies and home in on them using
sharp turns. Blocking it will cause a person's body to blow up while dodging it will
cause the person's head to be pierced by the snake-like movement of the flail. Using
the flail to smash directly is more efficient than throwing it however."
128,400,Zero Numbering Growing Artifact : Dark Cloud,Reincarnator,Treasure,"The Dark Cloud artifact
grows the more it infects. It can be summoned from a person's body at any time.
When an organism is infected, they can be enhanced. An infected beast would be
able to win against 3 of its previous versions. Infected beings are able to regenerate
itself no matter the attack until the owner of the cloud or the cloud itself dies. Even if
one knows about the cloud, if they do not use a special attack it will not die.
To control a living being, one needs to beat it half dead and put the dark cloud inside
of it. At the same time one can receive their memories.
To control a nonliving thing, one must inject the cloud and mana into the object. The
cloud sends information about the object to the user. It is also capable of molding
liquid metal into armor."
129,400,Flying Ship,Desolate Era : The Three Realms,Treasure,"This is a flying ship commonly employed by the denizens of this world
for their general travel, and sometimes for escaping. This one is surprisingly high quality and can
move faster than most Wanxiang Adepts at their peak. Its true strength, however, comes from the
fact that adding your own energy to it can increase its speed to what yours is at the time, allowing a
Celestial Immortal to make the ship accelerate to his own speed. It does, however, cap out at the
limit of the Heavenly Daos (the speed of light) and will not move past that point no matter how
fast you are."
130,400,Unfed Forge,Desolate Era : The Chaosverse,Treasure,"The biggest problem with techniques or artifacts is that eventually, if you don’t rise in power,
status, or connections, you won’t be able to procure the necessary materials needed to also bring
your power up to par with others at your level. So I’d say it's a good thing that you have the
ability to use the same materials at lower levels to create things at your level of power. If you felt
like it you could use Steel to make a Golem capable of killing Celestial Immortals while you
were a World God. With materials meant for actual immortals, even baseline Celestial
Immortals, you would be able to create artifacts capable of comparing to Universe

treasures(assuming you’re at that level of strength)."
131,400,Lifeblood Weapon,Desolate Era : The Chaosverse,Treasure,"Lifeblood Weapons are tools that grow with those they are bound to. This particular weapon
comes in whatever form you wish, even as a set of weapons, and is already at the level of a
Chaos Weapon. Unlike other lifeblood weapons, all this one needs is to feed on your energy to
grow to your level of power. It is however much quicker to feed it precious materials. You may

import any past weapons into this role."
132,400,Celestial Trash: Tools of Calamity,Avesta of Black and White,Treasure,"The Forge of Ruin Khvarenah is the source of the most powerful and advanced artifacts under the First Heaven. But the mightiest of Arch-Demons cares little on which side his artifacts end up, he is just content with devouring worlds for materials and then producing artifacts, left for whoever is brave enough to pick them. You have picked up an especially powerful artifact, comparable to Magsariom’s armor capable of regenerating from any wound and giving anyone the power of Ego, Maluk Talus, or Mashyag, which grants the user’s desires by creating duplicates."
133,400,Eternal Snow/Sun Roots ,Trinity Wonder,Treasure,"At some point in the past, maybe after falling off of a glacial cliff for the fourth time, you came across the eternal roots. This is an extremely mystical and rare plant. If you were to consume these roots, you would gain a body completely immune to a specific affinity of ki depending on the type of roots. Consuming the Eternal Snow Roots would make you become completely immune to Yin ki, and thus cold based damage in general. Similarly, the Eternal Sun Roots would make you immune to Yang ki and heat based damage. Being frozen in a pillar of ice, or blasted by the full force of a dragon’s fire would be more annoying than painful."
134,400,Festering Life Sword,Jujutsu Kaisen,Treasure,"The cursed tool of the cockroach cursed spirit Kurourushi, despite its name the Festering Life Sword appears less like a traditional blade, and more like a thick- bladed cleaver made of flesh. Despite its impractical shape, it’s a perfectly serviceable sword, capable of cutting just as well as any regular blade. That said, its main draw are the six barrels built into its blade, each of which holds a small egg.

At any time, you can cause these barrels to fire out their payload, the eggs rapidly flying forth towards whatever the blade’s swung at. Should these eggs make contact with flesh they’ll burrow beneath the skin, and in a matter of seconds they’ll hatch, fist-sized insect cursed spirits bursting out of the poor victim’s body. It only takes mere seconds for the sword to ‘reload’ too, the barrels rapidly refilling to be fired once again. The curses created through this weapon, though weak individually, are subservient to you."
135,400,Supreme Martial Solution,Jujutsu Kaisen,Treasure,"Alongside Hiten, Supreme Martial Solution was one of the two cursed tools wielded by Sukuna. Shaped like a vajra, a weapon symbolising a thunderbolt, it unsurprisingly has properties to do with lightning. Just by holding it aloft and willing it, you can cause the weapon to fire off powerful blasts of electricity, leaving behind craters in the ground wherever its lightning strikes. Naturally, it probably won’t be much use against someone resistant to electricity, but against anyone else? It’ll make a devastating weapon indeed."
136,400,Dragon-Bone,Jujutsu Kaisen,Treasure,"The masterpiece of the curse user Juzo Kumiya, Dragon-Bone is a cursed tool in the form of a single-edged sword. With a crude-looking leather handle, a mechanical hilt, and a thick blade with three vents near the hilt on the blunt end, it’s a rather odd- looking weapon, but deadly nonetheless. Through normal use, especially when used to strike something, it accumulates force and cursed energy within the blade. Then, at any time the user wishes, these can be ejected from the vents like jets, granting the blade an explosive boost in speed and cutting power. Such power is enough for it to slice clean through metal reinforced by cursed energy, to say nothing of the violence it could do to a person’s body. Even without its boosts, it’s still a sharp and durable weapon regardless, enough to wound almost any cursed spirit."
