,CP Cost,Name,Jumpchain,Chapter,Description
40,200,Green Soul Realm,Tales Of Demons and Gods,Source,"You are considered a genius.
Breaking through the Gold Rank is an easy feat that can be
achieved with enough time. An example of a person with a Green
Soul Realm is Xiao Ning’er."
41,200,Efficient Control,Reincarnator,Source,"Using a skill is quite simple, all you have to do is simply
implant them within yourself and use them as much as your mana allows, but usually
a lot of mana is wasted if you don’t have proper control, now you obtained a great
advantage, you can use your mana very efficiently, it won’t lower the cost of mana,
but you are only using enough to fulfill their purpose, with no mana being wasted due
to lack of control."
42,200,Power of Ego: Selfish Reality,Avesta of Black and White,Source ,"The Power of Ego, or the Power of the Self, is a special ability found among many strong Daeva. A sharp contrast to the Miracles of the Ashavan, which are based on the Power of the Many, this is an ability that sources its power in the strong will of an individual. It allows the user to accomplish a multitude of effects that defy the laws of physics, and even causality, simply by willing it. Things such as scooping half of a building using a spoon from across the street, twisting space, so an attack becomes unavoidable or forcibly negating the regeneration of an enemy.

Since this is an often-found power among the Daeva, those of the side of evil taking this perk instead find themselves with an immense talent for using the Power of Ego, if they couldn’t already use it, as well as a strong will to back it up. Those of the side of good instead gain this ability, something that is usually only possible for them via Commandments or artifacts."
43,200,Commandment: Vow(Lesser),Avesta of Black and White,Source ,"The basis of most supernatural abilities in the First Heaven, the Commandment appears as a self-imposed limitation taken before the Avesta. It is a declaration against the world that reflects the warrior’s personality and ideology. By swearing to God to live in a certain way, you receive a boon in exchange.

The nature of this boon varies greatly, since in the end it is up to the Truth to determine such a thing. Normally, a very restrictive bond would result in a greater power. Things such as vowing to always achieve victory, refusing any kind of companionship and living in solitude, or always fighting any being that establishes mutual recognition with one’s full strength. But there are other factors that may influence this result, such as the person’s own disposition and ideals. For example, a gentle being who took a vow of solitude would see a greater boon than those who are loners by nature. But also, those with great wills will see their Commandments also bear great results if it matches their nature, such as someone with a massive thirst for battle limiting themselves to not take any action that isn’t related to killing after establishing mutual recognition when another. And lastly, there is the own opinion of the Truth herself, who may grant better boons if she simply sees fit to do so, whether as part of her own plans or simply due to her own amusement or personal opinions of the person in fact.

The vow you take is very important, because breaking it will incur a divine punishment. When this break is unintentional, this may result in your death via divine punishment, enforced by the Law of the Truth. But when this breakthrough of your Commandment results from a willing act, an event known as Forced Falling Down occurs, in which the breaker is forced to switch sides, resulting in a change of personality and power, almost always for the worse.

While this indeed a dire thing, it is not as if most Commandments don’t have loopholes around their limitations. For example, Quinn’s Commandment makes her follow the orders of others to be able to act, and she cannot stop following other people’s orders. But the orders she receives are ranked in importance, so she can disregard someone’s orders as long as it is to fulfill a higher duty. Samrukh was also able to replace her lost limbs with prosthetics without violating her ‘do not heal yourself’ commandment.

There is also the possibility for those who have outgrown the Law of this universe itself to rebel against the punishment and outright ignore it, or even use brute force to warp reality in a way that allows for breakthrough of one’s commandment without incurring in divine punishment, such as the usage of the Power of Ego to maintain multiple contradictory commandments as some Daeva do. Albeit, this last effect is something that even the most powerful Daeva struggle with, resulting at best in just pushing the line of what’s acceptable before a willing breakthrough rather than outright denying the punishment. Only those who are stronger than God or have the capability to replace her can actively ignore the punishment. Albeit, doing so means rebelling against the Truth and may incur in her wrath, being stricken via other means than a forceful Fall when that it is not possible.

It is possible to take Commandments of limited duration, or which are active just until a condition is fulfilled. But this topic is purely academic stuff for almost everyone in the cosmos, usually no one would do this, nor could, for that matter. Commandments are strong beliefs and iron-clad held convictions, pridefully sworn as a particular way to face the world. It is impossible to replace them on a whim, as one would their clothing, unless one’s mentality and personality was hollow enough that they may not even be called human to begin with.

Since everyone is required to take a commandment as part of reading deep enough into the Avesta, you too have gained yours. The exact wording of the Commandment is up to you, as well as its restrictions. Here you have two options: You may take whatever you have gained via this jump, with the exceptions of the ‘Star Spirit’ and ‘Will of the King’ purchases, and have it be a result of your boon, at no cost at all. It is not such a strange occurrence, even if it is the result of a single Commandment. Individuals Nahid or Vararam have proven that a single Commandment can result in a large amount of powers and boons. But if you like to, you may have actually taken multiple Commandments in the way that some powerful Daeva, or the heretic Yazata Magsarion, have done.

The other option is to pay 200 CP and receive a Commandment similar to that gained by Quinn, Spenta Mainyu or Zaurid’s original Commandment. Basically, you get a boost in power by following a certain limitation but gain no real special powers from that. 

Again, you may decide to purchase multiple Commandments here.

Other abilities and items may interact with Commandments, further increasing their power if the compatibility is right. This is especially true with abilities related to your own will, like the Power of Ego that the Daeva wield.

Once this jump ends, you may decide to stop being bound by your Commandment(s) in exchange for losing any potential boon that they may grant at will, no longer bound by the Avesta. You may decide to activate them again at the start of the next jump. This only applies to any abilities not derived from the perks that you purchase below. Breaking your Commandment won’t deprive you of your abilities, but will incur in divine punishment during your time here.

May be Purchased Multiple Times"
44,200,One Source,Trinity Wonder ,Source,"Ki, magic. Ultimately, they are just energy. They come from the same source, and can be used to supplement each other. You can use one source to recharge or fuel the other. This won’t necessarily be an even 1:1 conversion. Some energies may need a disproportionate amount of less potent energy to be substituted in to create an equal ‘volume’ due to the difference of energy contained within. Similarly, the techniques of different systems and techniques from other worlds may tax your reserves differently. The techniques of Wuxia world are often much more energy intensive than that of their fantasy world analogs, such that what one mage might consider overflowing amounts of magic, the murim warrior would simply consider adequate enough to recharge."
45,200,Mysterious Power ,Trinity Wonder,Source,"As you have come from a completely different world, the power that you utilise may have its own traits that separate it from murim ki or fantasy magic. While at its root it will be the same, how it manifests will be slightly different. This is your chance to design your own custom supernatural system, though know that you will be entering into a world severely lacking in ambient energy. The maximum power level of your system cannot be much greater than that of the Murim or Fantasy systems. You will be decently proficient in the use of this power though you will still have work to do before you reach the peak of it."
46,200,Captain,Bleach,Source,"Powerhouses of the spiritual worlds, this is the divide that separates the weak from the strong. Those at this level are the Captains, Espada and Stern Ritter of their kind, albeit the weaker and less
experienced members of these august ranks. As one of the longer lived races, you may very well be a
centuries old warrior, with a well rounded understanding of both combat and your races’ unique
abilities. Highly capable in most areas, from combat to technique to racial magic. A Bankai, if not
fully mastered, or Resurreccion is expected at this point. Your spiritual power has reached what
most would consider the level of an ‘average’ Shinigami Captain and you’re likely to be a frontline
fighter for any faction you join.

Some examples are thus. A Shinigami might be equal to Captain Komamura or Captain Hitsugaya
early in the story, powerful but hardly the cream of the crop as they are now. A Hollow would be
one of the lower Espada, an Adjuchas made Arrancar through the Hogyoko, such as Grimmjow or
Nnoitra. Of the Quincy, the lesser Stern Ritter such as Candice Catnipp or Bazz B are a good example. Of the Fullbringers, Ginjo before he takes Ichigo Kurosaki’s powers is a capable representative and
Artificial Spirits could look to powerful Bount like Jin Kariya or enhanced souls like Nemu."
47,200,Grudge Match,Jujutsu Kaisen,Source,"Death is a frequent occurrence for jujutsu sorcerers. Cursed spirits aren’t exactly inclined towards mercy or holding back, so every fight tends to be kill or be killed. Yet oftentimes, when one sees their companions brutally slain before their eyes, they don’t become demoralised – no, they become stronger. Cursed energy is fuelled by negative emotions, after all, so intense feelings of grief or rage will bolster it to beyond one’s normal limits.

For you, it’s not just your cursed energy that benefits from your negative emotions – it’s all of your powers. Any supernatural ability you wield will become stronger whenever anger, hatred, and the like fill you, with the boost you gain being greater the more intense these feelings are. Your control over your abilities becomes refined, and your blows pack that much more of a punch. This won’t be an enormous boost – it won’t allow you to defeat a foe that truly outclasses you – but it might just let you wound them before going down, or give you the edge you need over an otherwise equal opponent. Beware these emotions do not cloud your judgment, however."
48,200,Jujutsu(Satoru Gojo),Jujutsu Kaisen,Source,"By paying 200 CP, however, your talent gives you reserves similar to the likes of Satoru Gojo. With this, the amount of cursed energy you have utterly dwarfs that of almost any other sorcerer. While most sorcerers would completely exhaust themselves pulling off one powerful technique, you could perform the exact same feat a good several times over and still have energy to spare. 

Requires Jujutsu(Base) to Purchase"
49,200,Custom Technique(200),Jujutsu Kaisen,Source,"If none of the above options appeal to you, you can always make your own technique. Use the existing techniques listed above as guidelines for determining its price and the power of its effects. A situational cursed technique or one with a lot of limitations would likely only be 200 CP, for example, while one with overwhelming power and versatility would be 800 CP.

May be Purchased Multiple Times"
50,200,Higher Chakra Signature,Naruto - Ōtsutsuki Clan Jump,Source,"Like how two-dimensional beings are
incapable of interacting with third-dimensional beings, Ōtsutsuki, as higher beings
ourselves, are able to nullify their own chakra signature, making lesser beings
unable to detect them, as well as maintaining your ability to use ninjutsu unaffected
and needing little concentration to be used. This trick comes naturally to all
Ōtsutsuki, including you in this case, with some of them being able to access this
ability instinctively without even being consciously aware of its existence. It can also
be used by vessels which have sufficiently changed into an Ōtsutsuki, regardless of
whether they still have their Kāma or not. For 200 CP, however, your mastery
over this ability is peerless among your fellow clansmen, allowing you to even hide
your chakra signature from them. It would take someone with a truly powerful
detection ability or someone massively stronger than you to maybe be able to detect
you."
51,200,Aura Mastery,Ragna Crimson,Source,"The members of the Sun Cult are experts in controlling the Silver Aura. You too seem to have gained a talent equivalent to the First Class Believers when it comes to using Aura to combat the Dragons, letting you enhance your body to fight equally against even the weaker High Class Dragons with ease."
52,200,Element Affinity,Chrome Shelled Regios,Source,"Some individuals have an affinity with elements that they can bring out with their Kei. Each purchase gets you a single element of any kind to have max affinity with, and an idea of how to start using Kei with said affinity. Elements like Light, Darkness, Life, Death, Nature, Lightning, Sand, Ice, Solar, etc are all acceptable. Only elements that can not be chosen are Time and Space. 
"
53,200,Kei Recovery,Chrome Shelled Regios,Source,"You get back into the fight quicker than others. While others can spend up to an hour recovering their Kei, you recover all of your Kei in 20 minutes or less. All other energy types will recover 3 times faster. "
54,200,Blessings and Curses,Gourmet Of Another World,Source,"Whether it occurs due to a cultivation method or some bizarre physique there are some unique energies that can be displayed. This perk modifies your energy into one of those special versions. Your energy in particular is now capable of being used to heal allies and corrode enemies. This provides two main benefits. First you will now always have a method to heal others no matter where you are. The energy cost will depend on the severity of the injury and how strong the individual is. Second, your enemies will no longer be able to steal your energy. Well they still can, but doing so will harm them. In fact if you forcefully pump your energy into someone you can cripple and kill them. The cost follows the same rules as healing someone. 
"
55,200,Strengthened Soul,Gourmet Of Another World,Source,"You possess an overwhelmingly strong soul. Compared to others your soul is equal to those five grades higher. Meaning if you Divine Physique cultivator with one broken shackle then your soul would be as strong as someone who had broken all five and was ready to advance to the Divine Soul Realm. This perk is also capable of affecting other powers based on the spiritual side. For example Reitsu from Bleach and Chakra from Naruto would be boosted by this as well. 
"
56,200,Bloodline & Legacy,I Shall Seal The Heavens,Source,"As good as earned power is, there’s a lot to be said about the inherited form, too. This is that!
While the details are left up to you, this is a strong, powerful advantage, perhaps something like
a Rain Dragon’s blood heritage, the teachings of some ancient and wise senior or an
inheritance from some long dead sect?
As said before, you can sort out the details yourself, but this is always a pretty sweet advantage
to have in your corner."
57,200,Dao of Medicine,A Will Eternal,Source,"Throughout the Heavenspan continent, the dao of medicine is a respected art. After all, pills
have an uncountable number of possible ingredients, and infinitely more possible effects.
Taking this perk ensures you’ve taken your own first few steps down this path. You will gain
knowledge into the dao of medicine, and into pill creation. This comes with encyclopaedic
knowledge of different plants, their appearances, and their effects. Use this knowledge to
forge your own unique pills. There are countless different paths for the Dao of Medicine, and
no two cultivators will have the same. Let’s see where yours will take you."
58,200,Amplified Anima,Generic Exalted,Source,"- For some reason or another your Anima powers, unique powers and
abilities you can call upon that differ depending on your Exalt type and Caste type, are
particularly powerful. You get much more mileage out of them than you should be able to,
spending dramatically less Essence when using them and being able to either effect a larger
range, more targets at once, use it for a longer period of time, or perhaps just affecting one
target in particular in an especially potent way. The exact specifics on what this does changes
depending on what type of Exalt and what type of Caste you are but it’s a very dramatic boost in
general. Additionally when you use your anima powers you may choose whether or not they are
visible and may additionally choose to exempt people, creatures, items, or other such things
that you do not specifically desire to target."
59,300,Sei Dou Goitsu,History's Strongest Disciple Kenichi,Source,"You have undergone a special set of training. Instead of using one
type of Ki you may use both simultaneously, gaining the thoughtful insight of Sei and the
explosive power of Dou. Using both forms of ki at the same time however is incredibly
dangerous. Using it for more than fifteen minutes at a time will result in a crippling injury to the
nervous system if you are lucky. It may be possible to recover from this in time, but it would
require months if not years of physical therapy and training"
60,300,Enhanced Ki,History's Strongest Disciple Kenichi,Source,"Some have ki. You have KI. You can feel it in you and channel it
more easily, enhancing the normal effects of Sei and Dou ki to a much greater degree. Perhaps
upon reaching the status of a master you may project your ki beyond your body, achieving
techniques that can only be described as supernatural in nature. This perk stacks with any boost
to ki, chi, aura or other general body­based energy field you may have."
61,300,Sixth Sense,Saint Seiya : The Original Series,Source,"Before the senses that tap into the power of Cosmo, there are the five
physical senses and the psychic Sixth Sense. A rare but powerful art, it allows you to
manipulate and read the minds of others, as well as create illusions that can trick the physical
senses of your foes. You start able to read the minds of your foes and create optical illusions
that can fool both ordinary humans and simple-minded foes. You also gain psychokinesis, able
to lift people and objects with your mind alone. As your willpower grows, so does your
manipulation of the mind...at its apex, you may terrify your opponent with a grisly vision of their
death - strong enough to burn their own soul out of existence through sheer terror, should they
be much weaker-willed than you. If not, you may outright take control of their minds, ordering
them to slaughter comrades and their own selves alike, or even teleport through your mental
powers along with creating physical barriers. Woe to those not strong enough to resist you, for
you have the power of the Sixth Sense."
62,300,Cyan Soul Realm,Tales Of Demons and Gods,Source,"People like Ye Ziyun, Ye Han and Ye
Mo have this Soul Realm. They are geniuses that can easily reach
Black Gold Rank if they put enough effort into it."
63,300,Resolute Heart,Desolate Era : The Three Realms,Source,"The Dao is a long, lonely road, full of temptations and illusions. These
temptations are difficult to resist - there are no secret arts that can help you, no bloodlines that will
leave you immune, no treasures that can shield you. Although the power of your soul can aid you,
what matters most in the end is the strength of your Dao Heart, your willingness and ability to
abandon all else to follow your own path. Luckily, with this perk yours is exceptional, allowing
you to easily resist illusions, false temptations and mind-control even from cultivators one or two
levels higher than you. Even if you do not focus on it, you will prove very talented in Heartforce,
which can aid you in many ways. While it will require you to undergo many tribulations and trials,
you may one day even become a true Heartforce Cultivator. This also unlocks the elementary level
of the heartforce cultivation from the get go."
64,300,Truth’s Tapestry: An Universe of Prayers,Avesta of Black and White,Source ,"Besides what you have purchased above, you may only take Commandments during the duration of this jump. The Commandments are a declaration to the Avesta, and thus it is the ruling God of this universe who decides which powers are granted by these Commandments, and you will have no control over what ability you receive. Plus, as explained above, it is quite hard to leave a Commandment and you will have to face the consequences of breaking it, under the same conditions as the previous option.

Optionally, you may choose to pay 300 CP to keep a connection to the Law of the Avesta even in future worlds, making you able to take up more commandments in future worlds, as well as granting others the ability to take their own Commandments."
65,300,Bloodline Progenitor,Naruto - Ōtsutsuki Clan Jump,Source,"Most of the many different kekkei genkai
on Earth, anomalies found in the DNA that allows their wielders to use unique
techniques and usually passed down to the wielder’s descendants, have some kind
of connection with the Ōtsutsuki clan. While some of them are completely unrelated
to our clan that probably appeared from rare mutations that occurred on humans
thanks to the exposure of chakra, like advanced nature transformations, others are
directly related to us and they’re used by clans constituted of Kaguya’s descendants,
like the Sharingan inherited by the Uchiha clan, the powerful life force and chakra
inherited by the Senju clan and the Byakugan inherited by the Hyūga clan for
example, but even these are just diluted versions of their original versions. You’re
capable of manipulating this biological feature: you can encode any of your abilities
into your genetic material, regardless if these abilities are biological in nature or not,
letting you share them with your descendants or biological beings that have at least
a part of your DNA. You can also remove these abilities from your genetic material if
you want. You can control who inherits your power, letting you set
specific conditions, and how exactly strong these abilities will be, like if they will or
won’t become diluted with time, as well as someone using abandoned DNA samples."
66,300,Immortal Chef,Gourmet Of Another World,Source,"Immortal Chefs are beings who learned to create immortal energy within their dishes. This option allows one to gain the skills of a chef of this level. To truly unleash your strength however you will need the appropriate cultivation in addition to these skills. By paying 300 CP and 400 CP will allow you to become an Immortal Chef and Qulin Chef respectively. Paying for 500 will allow you to become a Spirit Rank Divine Chef. For 600CP you can become an Earth Ranked Divine Chef ranked chef. This is the level that some of the greatest cooks in Immortal Cooking City are at. For 700 CP you can become a Heaven Grade Divine Chef. This is the level where a chef is capable of imbuing their food with laws in place of normal energy. The next step after this is the God of Cooking rank. This may be bought for 800cp, but you must achieve the Heavenly God rank in order to show off the true prowess of this rank."
67,300,Dao Of Cultivator,A Will Eternal,Source,"You have gained insights into a specific Dao of your choice. This will give you a good head
start for developing abilities in line with your Dao, and will increase the speed of further
insight into it. Maybe you wish to copy Bai Xiaochun and gain insight into the Dao of Time, or
alternatively maybe you wish to gain insights into the Dao of extermination, or life. As a side
product, this will increase the speed of your entrance into the Archaean realm once you
become a Celestial. This will likely be a large part in deciding your future path of cultivation,
so choose wisely."
68,300,Subtle Essence,Generic Exalted,Source,"Your essence usage is subtle, really subtle. So subtle in fact that, like
Spirits, you can use all of your essence without giving away the fact that you are using essence.
In effect all the essence you have is considered personal essence and you never make an
essence or anima display unless you purposely meant to. For castes that would normally get
this ability (Night caste Solars for example) as a special compensation if they take this they'll be
able to mute all essence displays, even those of charms that otherwise are 'obvious'. This is an
utterly unique power amongst the Exalted, don’t let others know you have it."
69,400,Ghost Eater,UQ Holder,Source,"The lost and lonely souls that roam the world have their purposes. Not all of them very pleasant for those souls, like the one you can use them for. You can take in the souls of those you slay or spirits you find wandering around, so long as you have more power than that spirit or the spirit is willing, and make it a part of a sort of hive within you. Each soul grants you more magical power to use so long as they stay within you, and you are able to release the spirits and direct them as attacks. The greater the negative emotions of the spirits within you, the bigger the boosts they’ll all give. A few hundred thousand nasty souls and you could throw out attacks that blow up cities with careless ease or swamp entire towns in corrupted ghost muck. The spirits you eat may remain within you between jumps but will be sent back to their original worlds if they are no longer residing within you."
70,400,Bearer of Legend,Kill 6 Billions Demons,Source,"Somehow, one of your weapons or even your body itself has been infused with an ancient and potent power. While I’ll leave the nature of such power up to you, the power can be used to “charge” up whatever is imbued with the power, and the longer you charge, the more power it expels when used, and there is no limit to how much you can charge."
71,400,Soul Power,Street Fighter,Source," Many throughout the world of Street Fighter hone and draw upon the power of
the body, Ki, whether they know it or not. There is another energy inherent in all living things
however, one rare and enigmatic enough to be unheard of, Soul Power.
 Upon purchase, you will gain intermediate skill and training with manipulating this energy
inherent to the soul. This allows you to reflect minor energy attacks, or project your own. You may
also transmit the energy through clothing or other inanimate objects for offensive or defensive
applications such as hardening a block or swatting an enemy with a strengthened scarf.
 While still a long ways away, time and training will eventually allow you to seal enemies or
corrupt/evil energy within different items like tarot cards, read someone's future and produce
illusions such as copies of yourself. You may also manifest your Elemental Affinity through Soul
Power, like with Ki."
72,400,Appetite Energy,Toriko,Source,"A potent form of energy generated within Gourmet Cells. By focusing its overwhelming hunger and desire to devour prey, a predator can emit this energy outside of its body and shape it for various purposes. 
Appetite Energy is highly versatile, having offensive, defensive, and useful supplementary applications. It can be emitted directly from the body to manifest semi-solid weapons and instruments. These manifestations possess, for the duration of their existence, properties comparable to the substances they emulate. When taking the form of Fork or Knife, for instance, Toriko's Appetite Energy can actually be 'melted' by temperatures which exceed the melting point of the iron cutlery being emulated. The energy can even manifest with the forms and behaviors of living creatures, as in Jiro's Rising Wolf Guinness Punch technique. 
Appetite Energy can also be infused directly into particular body parts, increasing their strength and even generating beneficial mutations. Sunny, for example, can infuse his hair directly with Appetite Energy to temporarily morph his feelers into Devil Feelers for his Satan Hair ability.
Be warned, like in Sunny case, body parts enhanced that way, may develop their own appetite and consume the user.
Jumpers unlike others will have an easier time controlling enhanced parts and have reduced mental resources needed to maintain it.
"
73,400,Pope’s Mind,Saint Seiya Lost Canvas,Source," Either as his student or once as a prolonged replacement, you have the qualities required to be the Pope of Sanctuary. Managing allies and threats on micro and macro scales, or recognizing one’s potential and ideal role, are all qualities of yours. Such trust and proximity to the Pope also comes with benefits, such as access to otherwise forbidden places, forgotten lore or secret technique like the dreaded “Demon Emperor Fist”. You gain a similar role and sum of knowledge in future jumps.
"
74,400,High Martian,Saint Seiya Omega,Source,"Congratulations on achieving the esteemed rank of High Martian, the third
highest position within Mars' formidable army. With your newfound authority and
power, you stand as a formidable force on the battlefield, surpassing even the
mightiest of Silver Saints within Athena's army. Indeed, a group of five Silver
Saints would find themselves utterly incapable of scratching you, such is the
extent of your prowess and resilience. Yet, your leadership qualities further
distinguish you from your peers, as you possess the keen ability to command
your soldiers efficiently and effectively."
75,400,Substitute,Saint Seiya Omega,Source,"Indeed, much like Mars ascending to the position of Pope and Sonia attaining the
esteemed rank of Golden Saint of Scorpio, you possess the remarkable ability to
seamlessly fill any position for which you somewhat qualify, with acceptance
granted without a second thought. Whether it be within the ranks of an enemy
faction or even within the revered constructs of divinity, such as a Gold Cloth
forged in the age of myth to protect the goddess Athena, your adaptability and
capabilities ensure your readiness for any role."
76,400,Raw Power,Saint Seiya Episode G,Source,"The shame and humiliation you felt when you were locked away by Zeus still burns in your heart. Beyond any weakness that you may have endured for millennia without ceasing has strengthened you, far beyond any expression of power before. The rage and the hatred you are experiencing grant you power, be it physical pain or emotional. The greater the pain you feel, the more power you will gain. Your body will heal faster, grow stronger, and even psychic powers grow within you as the growth you receive stays with you even once you have dealt with the source of your anger."
77,400,The Power of Darkness,Saint Seiya Episode G,Source,"You’re able to put the limitless rage and hatred within you and your allies to a much better use now. You’ve learned to use the power of Darkness at your will, draining away the negative emotions within yourself and others and using it to empower yourself to greater heights. Using this negative energy, you can significantly enhance any of your attacks or abilities, also infusing them with the traits of that dark energy. Infused attacks are much better at piercing through defenses and leave wounds that are very difficult and slow to heal. Against those who side with good, the darkness becomes even more effective than normal."
78,400,Smelting Aura,Feng Shen Ji,Source,"A unique power limited to those with the “mind’s eye”, rare human being’s who can perceive the “invisible air” or Qi as master’s call it. This Qi becomes the building blocks for a practitioner's construct to take shape: such as weapons, organs, objects, living creatures, etc... Though the more complex the construct is, the more aura/construction time it will require from the user. Most Smelting Aura users concentrate on a single type of constructed concept, as higher proficiencies will see their construct be as real as any other object; remaining as an independent object as long as the Smelting Aura remains unbroken. All broken or destroyed constructs return to the practitioner and can be used again immediately, the only cost for these constructs being the user’s concentration and the required Smelting Aura for the construct in question. Masters of this discipline can add elements from Wu Xing to be reflected in their constructs for additional/supernatural powers. Please reference the NOTES SECTION for more clarification. You start off with moderate proficiency in this art, being able to permanently conjure a single designated construct or around a dozen of the same construct with temporary forms; being able to expand your own reserves by either continually practicing. You are also able to teach this ability to others.
        As a being composed of 
Smelting Aura you are able to perform minor Body Manipulation on your body; 
healing or reshaping your form from your aura reserves, and even using parts of 
your body as material for your constructs. As a denizen of Phantom Island you 
have also achieved the next stage of utilizing Smelting Aura only possible for 
your kind - Battle Armor. At this stage the practitioner becomes composed or 
encased in the same material as their construct. Similar to the “Dark Arts - Limit 
Break”, construct is no longer constrained to their conjured form and is able to 
have its composition manipulated at will. For example one could make silk 
bandages as dense as steel able to cut/pierce like any other bladed weapon;  or 
stone boulders to become as light as a Feather while being as malleable as wet 
clay. Also the constructs formed from Battle Armor still follow the same rules as 
other Smelting Aura constructs and can be reformed the instant they are broken. 
Just take care to choose between reforming your own form or a construct with 
your aura reserves.
--If you bought the “Crystal Mind” perk, you now have the potential for limitless parallel thoughts separate from your own normal train of thoughts. These parallel thoughts can be used to maintain your constructs indefinitely or to focus on any other problems/powers/tasks you wish. You start with 4 parallel thoughts. You are able to train for more trains of thought on your own, but the more trains of thought you acquire the more difficult it becomes to acquire a new one; diminishing returns starting to take place past double digits.
You have the possibility to purchase the Crystal Mind perk for 200 cp if you roll this perk."
79,400,Dark Arts,Feng Shen Ji,Source,"A unique power relying on “igniting the user’s soul” (which is ultimately a mortal’s life force), emitting a greenish glow of ethereal flame showcasing one’s Soul Power. At its basic level, a practitioner can increase their own speed, strength, resistances, and even healing factors by 1.5 times; increasing in time and training. Soul Power really shines when you are able to Spiritize, injecting your own soul into a single object (usually a weapon) of the user’s choice to alter and enhance its power to make a Soul Gear. Once a person can Spiritze they can also access and learn the other techniques available to those with Soul Power. Beyond Spiritze, there is another level called Limit Break; when a user ignites their Soul Power beyond Spiritize to become one with their Soul Gear, shattering the physical limitations of the Soul Gear.  You are able to teach this ability to anyone who has a soul and you yourself starts with proficient knowledge in this art to Spiritize a Soul Gear though not enough to achieve a Limit Break yet.
 You 
also gain the ability to detect other powers/energy types (divine power, smelting 
aura, psionics, etc…) as a sixth sense - their location, their strength, any 
maladies that seem to be affecting their physical or spiritual states.


--If you also bought “Crystal Body”, you gain a regeneration ability for both 
your body and any items you wield (which would mend themselves). Any 
broken  bones, large lacerations, or any other injuries of a similar potency 
will fix themselves within minutes; with any chips or or broken fragments 
of an item matching that regeneration. Lost limbs or organs can regrow in a 
few weeks, with you being able to functionally normally while on the mend 
while constantly using your Soul Force as a supplement. Decapitation, 
great brain trauma, or complete obliteration being the only ways to keep 
you down as long as you have the will to persist.
You have the possibility to purchase the Crystal Body perk for 200 cp if you roll this perk."
80,400,Transcendent Vigor,Feng Shen Ji,Source,"You gain a massive pool of this mystic energy, which is equivalent to a mortal's lifeforce but also different. Transcendent Vigor can be used to enhance a god's physical abilities (1.5 times), accelerate their healing (though this healing factor cannot regrow limbs/organs), or be used to fuel Mantra. It is unknown if Transcendent Vigor regenerates as the Gods seem hesitant to use more than what is necessary, which will never be a worry for you. Your Transcendent Vigor will always be fully replaced when not in use, needing but a single minute to recover in full. Post-Jump  this effect will carry on to all power pools you have access to.
—If you have “Crystal Soul”, once per Jump or once every ten years 
(whatever comes first), upon your body receiving a fatal injury or you die in 
some way; you can use your Transcendent Vigor to come back to life; 
recovered from all injuries in an instant. Also you can draw from any of 
your energy pools for an ability to use from, or even combine all energy 
pools into one.
You have the possibility to purchase the Crystal Soul perk for 200 cp if you roll this perk."
81,400,Touki no Aura,Fist Of The North Star,Source,"You are strong in both body and spirit, able to produce a power aura around
your body that can even force lesser men to their knees or push them back. You can also harness this
power for a number of ki based techniques such as energy blasts."
82,400,Azure Soul Realm,Tales Of Demons and Gods,Source,"The second rarest color, people
with this Soul Realm are talked about in the great stories of old,
and only there, as there is no one in Glory City with this Soul
Realm. You have an unmatchable talent, people with lesser
talents cannot hope to ever reach your height."
83,400,Fine Control,Tales Of Demons and Gods,Source,"You have mastered the manipulation of
your Soul Force. Never has it been easier to bend it to your will, it
is now a part of you, and you can freely shape it as you want, in a
spatial sense, provided you know what you are doing. This won’t
enable you to shape your power as an omnipotent kind of energy
that lets you warp reality, or anything like that, if you already didn’t
have this kind of power, the ‘TLDR’ is that it just lets you use it
efficiently with infinite precision.
Post-Jump, this covers all kinds of metaphysical, supernatural
and magical energies."
84,400,The Principle of Transcendence,Reincarnator,Source,"What actually separates a Violet zone
level adventurer from an 1 star transcendent is something simple, yet extremely
complex and difficult to accomplish, that is the ability to freely manipulate your runes
into something greater, being able to use and mix all of them at the same time to
achieve much better results, and now you acquired this incredibly ability of fusing
runes and skills to a certain degree, at the beginning you will only be able to mix
runes and skills, but as you grow in power and acquire more control and mastery
over your powers you will be able like a transcendent fuse different powers into
something superior, should you attain a level similar of a 7 star transcendent of
power then you would be able to freely break the walls between your powers and
create a singular core that can be easily manipulated and strengthened for your own
purposes and through this by developing this core, develop all the different skills that
are mixed in it.
Note: This will work in any power or ability you may possess, yes all of them."
