,CP Cost,Name,Jumpchain,Chapter,Description
65,400,Conforming to Convention is Emptiness,I Shall Seal The Heavens,Destruction,"No matter what happens, you have a sheer, sticky stubbornness that means you just won’t quit,
no matter what. Be it fighting fellow cultivators, or quite literally arguing with God, you won’t
be the one to back off, in the end.
And this pays off, too. There’s a strange phenomenon that occurs whenever you get into any
conflict. The longer you can retain the advantage, the longer you can stay on the attack and
keep the initiative, the easier it becomes for you to continue as such. In both combat and
argument it becomes harder and harder for the enemy to fight back the longer you manage to
keep hammering them, be it with your fists or your words.
Mind you, at some point they might just get frustrated enough to do something crazy to get rid
of you, so there’s that. This works on a longer, more permanent basis too, since the more often
you seize the initiative and win conflicts this way, the better you become at doing so in the
future, at rates of improvement that are well and truly supernatural.
Defeat someone enough times and, even if they sacrificed everything to successfully become
many times more powerful than your current state, crushing them would be like taking candy
from an infant."
66,400,Ravenous Fang and Gluttonous Talon,Abyssals Exalted,Destruction,"While the Abyssal Exalted are still alive, they do not respire the living energy of Creation as
most things do. Their Exaltations absorb the Essence that moves in the Underworld, flowing
inward from the far fringes to swirl and disappear into the Mouth of the Void. In Creation, and
other living realms, the Essence moves all wrong.
The Chosen of Death can, however, work around this limitation. Instead of respiring the
sickening Essence of Creation, they may feed on their victim's very life to recuperate lost
motes. Most Abyssals do so by extending their teeth into sharp fangs with which to rend
motes from the flesh and blood of sentient beings, but you have unlocked deeper secrets,
allowing you to drain the lifeforce from the living with but a touch or an unarmed strike.
Furthermore, while blades of Soulsteel are known to drain the essence from those they
strike, you have gained the curious ability to extend this to any weapon you wield and may
sup upon these drained motes as well."
67,400,The Shining Path,Abyssals Exalted,Destruction,"The cult of the Bishop follows a doctrine of escape from the cycle, the idea of letting go to
escape the suffering of existence. His cults lie to people, tricking them into leaping into
Oblivion. They argue that life is pain and suffering before dying, only to reincarnate into new
beings who lived lives equally full of pain and suffering. They say the comforting embrace of
Oblivion will erase all pain, end all unhappiness, scourge all regret. Sins will no longer exist,
for there will be none alive to commit them. The rich man and the poor man will be as
brothers, for there will be no wealth to hoard or covet. All will be at perfect, infinite peace. All
will be one with Oblivion. All will be good.
And taking the core of his doctrine to heart, you may take a more proactive approach to
enter all life into the Void, willingly or not. You may infuse your attacks with the
all-consuming void, making it so that whatever you slay can never be brought back. Things
wounded or broken by you can never be healed or mended. If you snapped a sword in half,
not even a master artisan could put the sword back together from its pieces, for it is forever
broken, it’s wholeness consigned to the Void. You may consign the souls of your victims to
Oblivion, never to leave a ghost. Only things too mighty to ever truly die are exempt from
this, as they instead form tomb-bodies like those of the Neverborn, doomed forever to the
agony of the dreaming dead."
68,500,Garuda’s Dominion,Saint Seiya Lost Canvas,Destruction,"Specter like you, with quite a lot of subordinates to handle, have to maintain order. With you however, order maintains itself. Why ? Fear. Any you largely overpower or inspire fear for any reason will be far more receptive to you, eventually to the point obedience. The closer they are to you in power or the less they fear you, the less it affects them. "
69,500,Woes of the Heart,Desolate Era : The Chaosverse,Destruction,"While all cultivators at your stage are the absolute pinnacle of luck and dedication, all with
godlike stories and personalities, they all still hold weaknesses in personality. Be it pride, lust,
greed, or cowardice they all have it unless they’ve truly perfected their Dao Hearts. Thus for
someone like you who can see all of these imperfections, it is almost trivial for you to exploit
them in battle. You may pick one way you can do this, from illusions to words, regardless,
anyone you fight and choose to exploit in this manner will have their fighting power drop by
nearly half (that is of course unless they have the aforementioned perfect Dao Heart)."
70,500,Godkiller,Records of Ragnarok Gauntlet (Humans),Destruction ,"One day... this is what the Einherjar will be remembered as, that is Brunhilde sure of. The man who stared Divinity in the eye and made them blink. For now... this isn’t set in stone... but for you? You who are the exception in all worlds? Well lets just say this Perk every human could really need. When your fighting someone of ‘divine’ origin, be it a God, Demon or Angel, you find yourself strengthened. Your attacks are stronger you can endure more... combine this with what you already possess and killing a God may not be totally impossible."
71,600,Immortal Hunter,UQ Holder,Destruction,"Even though you yourself are immortal, you’ve found that the lucrative business of hunting down other immortals is too good to resist. At the very least, you’re well-practiced in those arts. So well that you’ve gone from just knowing the stuff that can take down immortals to bypassing all their bullshit entirely. Your attacks ignore any form of immortality that might render them ineffective. The undying can be killed by you, those who regenerate do not do so when hit by your blades, and effects that might prevent their death or rewrite it will fail to activate when against you in combat.

"
72,600,The Bloody,Kill 6 Billions Demons,Destruction,"The more people you slaughter with your own weapons and body, the more dangerous you become. All your attacks become more effective, your armor becomes harder to pierce, and your enemies become more squishy. The buff, however, depends on how much of a threat to you your enemy is, so seeking out armies of weaklings won’t change much, while someone who stands on an equal or greater stance than you have a much larger boost."
73,600,Reach Heaven through Violence,Kill 6 Billions Demons,Destruction,"A common saying across the Wheel is “reach the heavens through violence”, and it appears you have taken that to heart. In a battle, you seem to embody death. Ripping through entire crowds of armed and armored people, without making a noise nor getting a drop of blood or fluids on your outfit. Additionally, when you see something you haven’t fought before nor studied before, you can observe it, and find out its weakness and weak points, though the stronger and harder to kill something is comparatively to you the longer it’ll take, and at some point they would be strong enough that you can’t study them at all."
74,600,"We Shall Make an Anvil of Their Skulls, and My Heart Shall be the Forge ",Kill 6 Billions Demons,Destruction,"There is much evil in the Throne. Slavers, criminal empires, uncaring gods…. It's quite a big sh*tshow. But maybe you can change that? With this power, the more evil a person is, the stronger your blows against them. Let them hide, for Justice has come."
75,600,Die for Me,Saint Seiya Lost Canvas,Destruction,"Well, that’s a twisted form of charisma you have there. Your fear and demonstrations of authority are so effective, your minions are in practice closer to “brainwashed” than obedient, preferring death in a suicidal charge than by your cruel hands, or too fearful to even flee. Unless your equal in power and complete moral opposite shows up to give them doubts, they are yours.
"
76,600,Sealed Master,Saint Seiya Episode G,Destruction,"Most Saints have a few favorite techniques that they hone to perfection, rather than ranging broadly with the cosmos they choose to focus it. The epitome of this ideal is the Sealed Technique. An overwhelmingly powerful attack or technique that often comes with too much power to properly control or with a danger to the user or their allies. You’re able to progress techniques or attack moves that you know into this state. You may have one Sealed Technique at once, picking a particular overwhelming move you know and massively empowering that technique, at least to the upper level of what a Gold Saint can do if not higher if you are already beyond that level of power. In return, your Sealed technique or attacks will take on drawbacks such as being near impossible to control, harming you severely when activated or taking so much energy that it leaves you exhausted. With many long hours of practicing with the technique, you can learn to train off those flaws. Once the technique has had its flaws entirely removed or mastered, you may pick a new technique to make Sealed."
77,600,The Holy Breakthrough,Saint Seiya Episode G,Destruction,"Immortal? They've not met you yet. Unbreakable? Only till your fists of fury land the first blow. Unstoppable? Maybe so far but you'll have a try. Those things that are supposedly undying, without peer or absolute are only such because they've not yet met someone with enough raw power to tear through, someone like you. When you encounter such things, you are able to substitute raw power for any sort of workaround. You can kill immortal beings just by hitting them hard enough, break through unbreakable shields by throwing enough strength into an unstoppable move with enough power. To do this, you must outmatch the raw power of the target many times over, thus exchanging the usual battle of conceptual abilities for a much more straightforward and reasonable one of raw might."
78,600,Heretic Defence,Saint Seiya Episode G,Destruction,"To point your sword at a heavenly being is a sin and to outright attack one? There can be no way for someone to think they will escape punishment for such a sacrilegious act. The act of attacking you reflects a certain amount of harm back on those who try to do you harm. While this provides no protection against their attacks, it does ensure that they receive a certain amount of damage from you instantly because of it. The stronger you are compared to your attacker, the worse the damage they automatically receive is. Those equal to you may just receive the equivalent of a strong punch from yourself but those lesser might take on a dozen blows or a hundred or a thousand of your strength all at once."
79,600,Solo Numbering Skill 5 : <Seven Strands Spear>,Reincarnator,Destruction,"Seven Strands Spear is a
skill that shoots out a beam of laser. A laser that was solely created for destruction.
A destructive skill with the highest power. No other attack skill had a higher
destructive force than the Seven Strands Spear. It is a finishing move that gathers a
tremendous amount of mana to compress into seven beams of light to fire. Metiron,
a Yellow Zone adventurer, struggled to control it even with the use of the Mana
Jade(Note: A lower tiered mana engine). Its attacks surpass the Rank 3 Solo
Number skill, Elemental Outfit."
80,600,Zero Numbering Skill : <Nine Dragons Spear>,Reincarnator,Destruction,"The Nine Dragons Spear
creates nine dragons using mana. The dragon sweeps past the user's heart and rolls
around the body, gets sent out of one's hand and coils up an artifact. The skill
forcibly squeezes out the mana of the user and causes one's body to forcefully twist
and break. When the nine Mana dragons of different colors collect on the tip of the
weapon, it forms a tiny black sphere that shoots out at the speed of light to pierce the
enemy. This tiny black sphere leaves behind damage tens of meters wide. At 0%
mastery, the sphere is the size of a marble. As the mastery of the skill increases, the
size of the sphere increases and the body experiences less strain. The dragons
appear thicker and deeper in color as the user becomes stronger"
81,600,The Demonheart,Desolate Era : The Three Realms,Destruction,"Long ago, when this world
wasn’t shattered, but instead whole with the name of Pangu Chaosworld, a massive land the size of

the entire Three Realms combined , the many denizens realized that they were heading straight
into a collision with another Chaosworld by the name of Seamless Chaosworld. As is natural for
this, both sides immediately went to war with each other, unwilling to allow who they saw as
invaders to live in their world. To make a long story short, Mother Nuwa broke through to an
entirely new level of power at the apex of the war, and then proceeded to chase the survivors of the
Seamless Chaosworld into the Primordial Chaos. However, the battle thoroughly ruined and
shattered both Chaosworlds , causing them to be reshaped into the Three Realms of the present by
the victors of what was from then on known as the Endwar. The most important fact, however, is
that during this recreation, the Seamless Chaosworld was used as the stable pillar upon which the
Three Realms would be built. Due to this, the Heavenly Dao of the Demonheart from the Seamless
Chaosworld remains slumbering, not yet wholly gone. Like another certain someone, you’ve
gained insight into this Dao, and with it you can manipulate the hearts of mortals and Cultivators
alike. With only minimal insight into it, you could easily cause wars among mortals and twist
weaker cultivators to fully subordinate themselves to you. With full mastery, causing a war that
engulfs a whole Chaosworld and making the closest of friends split apart to join different causes
would be child’s play. To reach this level is still a long ways away however."
82,600,The Genius Killer,Desolate Era : The Chaosverse,Destruction,"Each and every World God, Daolord, and Eternal Emperor represents the pinnacle of genius.
Each of them has created a foundation necessary to ascend and has the mind to comprehend
absolutely massive concepts like the Dao, no matter their complication throughout the eons.
Thus it would be absurd to assume that these absolute pinnacles of strength, intelligence,
cunning, and luck will simply stay static as you grow stronger. Thankfully, you know a thing or
two about dealing with Geniuses, boosted by the fact that whenever you face an opponent in
battle, and survive, their strength no longer becomes capable of growing to match yours. Until
they die, or stop being enemies, their strength shall never grow from when you fought them.
Keep in mind, this has to be a fight. You cannot just throw a punch then run, you have to actually
engage them in combat/survive for at least several exchanges with an enemy."
83,600,Denying the Heavens: A Bullet for God,Avesta of Black and White,Destruction,"The Avesta, the war between Good and Evil and the Commandments. Why would you have to follow all of these rules? Well, you have something to set your own rules when it comes to fighting, at least. In exchange for sealing the usage of any special powers in battle, you become able to negate them for your enemies as well. Immortal monsters suddenly feel that they have trouble closing their wounds when you produce them, supposedly undodgeable attacks that twist space become something that you can move around, and even abilities designed to track you have a hard time pinpointing your location.

The major downside from this ability, besides not being able to use any powers while it is active, it’s that it is only at its maximum strength when you are dueling someone. In group battles, the effectiveness of this will be severely reduced, to the point that your foes will notice that their powers aren’t working correctly, but they won’t be completely gone. Hope you have something to compensate for that. And don’t try to take on things that are too far beyond your scale with just this, a mortal man wouldn’t do well against a black hole."
84,600,Princes of the Universe,Campione,Destruction,"Pandora is the name of the goddess who creates the Campione. An artifact known as the Circle of Usurpation, and a glitch in the system of divine reincarnation allows her to take certain things from the slain heretic gods, and instead award them to her adopted children. Regardless of the details of the system, you now own a slightly different copy. This fake Circle of Usurpation is not necessary to continue to grow in power in other worlds, but rather for other worlds to grow in power. Once per jump you can select a ‘type’ of foe for this to affect. In the same way Campione gain Authorities from the slain Gods, you can set a system that gifts powers from those slain beings to others that match your rules."
85,600,False Eyes of Death Perception ,Tsukihime,Destruction,"Technically, the true name for these is ‘Mystic Eyes of Life Perception’ or would be along those lines if it was properly identified. You are able to perceive the ‘life force’ that sustains a living being, appearing as lines and points around said living being. By cutting along or damaging these lines and points, you can greatly damage the being in question as their life force is burned away, likely killing them if enough damage is inflicted. However, you cannot truly see ‘death’, and as such cannot actualize it upon a living being or even an unliving or inanimate object - thus rather than instantly killing the target, it merely critically damages them until their bodies cannot take much more. In short, all these Eyes can do is inflict damage upon that which lives, the same as any weapon or method of murder.
"
86,600,Mystic Eyes of Death Perception ,Kara no Kyokai,Destruction,"The eyes that see the path to the end. Among the highest grade of Mystic Eye possible, Death Perception becomes quite literal, They see the lines and dots that mark all ‘living’ things, anything that has any sort of direct interaction with the living world. An object, a person, a ghost, telekinetic force exerted by a psychic or even a timeline, if it were made certain and absolute enough to become solid in your eyes. Tracing these lines with something that cuts, even a blunt butter knife, will separate them without doubt. Cutting the target into pieces. Piercing one of the dots you can see, a single one on any being, is enough to destroy almost all things. While your eyes do not strain you, not all things can be cut so easily. Things that are resistant to death or associated with it will have faded lines, difficult to see or even requiring several minutes of focus to see at all. Dead Apostles, those who have achieved a deathless state of enlightenment, ones who practice death magic and, especially, beings who lack the concept of death at all on whom lines cannot even be seen. Your eyes do not strain you with their use, though you should always be careful with the cutting tools you hold.
"
87,600,Truth of the World,Angel Notes,Destruction ,"They come to your world, bringing death and terror. They say they have no concept of death, that
they cannot even comprehend what failure is. That’s alright. You’ve always been a good teacher. With your fists and blades and weapons, you can force these concepts and many others onto an
enemy, making them part of their very being. The undying can die. The eternally victorious can lose. Those fated for a single path in life are given freedom. Each of your blows can imprint one such
concept onto something it successfully strikes. What limits you is that you can only teach what you
yourself comprehend. If you cannot die, you cannot introduce death to a being that does not have it.
If you don’t weaken to old age, you can’t make something weak from age either."
88,600,Demon King,Fate/Legends - The land of The Rising Sun,Destruction ,"Japan is more than just some island filled with ghosts and spirits of old. These witches and youkai
and outdated swordsman just don’t comprehend what the rising sun means for this country but it
won’t be forever. More and more will appear those that cut down the mystery that holds the nation
back from it’s destiny. You’re one of these chosen ones, given the power to fight back against the
gods in ways they cannot understand. You are naturally much more capable at starting and
supporting revolutions against established powers or governments, seeing yourself and your fellow
rebels much more fortunate when fighting together against such order. 

Your entire being is infused with the power to harm mystery and the beings filled with it. The greater
the mystery of your opponent, the more fantastical or magical or legendary they are meant to be, the more powerful you become when challenging them. This also applies twice over to those who
have a divine nature, boosting you a second time. Your body, your weapons and even spells or other
abilities become more powerful from this, albeit only against the right targets. With an exertion of
energy, you are even able to drag all those around you into a Reality Marble created from this anti- mystery power. Manifesting as a blazing battlefield hell, it subjects those other than you within it to
heat and fire. The greater their mystery and divinity, the hotter and wilder these flames become. Those without such things feel only a bit of heat but great gods and mythical heroes can find all their
power scorched away in these hell fires. Should it not be enough, you can also summon large and
powerful skeletons with burnt-black bones to attack those trapped in this dimension or partially
summon the same entities outside of it for aid in combat."
89,600,Godslayer,Fate/Legends - Land of Shadows,Destruction ,"The gods of this world seem to be mighty but only to those who do not realise the potential within
their own forms. The gods are far from the invincible overlords they once came close to being and
these days, are indeed just another mountain for a hero to conquer. You’ve been training yourself
for this feat and have already slain many minor divine spirits, which has embedded a curious aspect
of power in your spirit. Your actions have a far greater effect against any divine being, even just
things that call themselves divine to a lesser extent, such that your blows that might normally only
bruise or scratch will deliver actual wounds instead. You can easily sense the presence of any divine
being or their servants within a vast area around yourself, enabling for the easy hunting of such
arrogant creatures, and you possess an immense degree of resistance to their powers of Authority, allowing any divine being to use a tenth of their domain-based powers at most. Of course, you have prepared yourself as even with this, a god is no easy prey. While you do not have the skill or abilities
that other perks earlier may give, you find yourself a incredibly accomplished combatant with a
enormous variety of weapons. You won’t fight any Gods of the Spear to a stand still but anything
much less is easy hunting. Your raw physical and magical abilities are quite astonishing, only being a
few steps below that of a proper demigod, though as yet you seem to lack any magical training."
90,600,End of Eras,Fate/Legends - Garden of Avalon,Destruction ,"For every truly great hero, there is a truly terrible foe that lays him low at the end of his story. The
dragon that kills the king after his pride leads him to ruin, the traitorous knight that ruins the
kingdom out of jealous rage, the former friend that stabs an emperor in the back because he has
gone too far. These heroes that are destined for great things are defeated by beings like you, the
villains of the story. You have the ability to break through things like fate and destiny in order to kill
those who should not die yet and stop stories that should yet go on. Luck and the protection of a
story are nothing before you and indeed, the greater the fate and more protected by destiny your
opponent is, the more powerful you seem to become when faced against them. The Once and
Future King, despite their lofty purpose, is truly never weaker than when before you."
91,800,Mystic Eyes of Death Perception ,Tsukihime,Destruction,"All things die eventually. No matter how clever you are or what paradox you invoke to escape it, all that which is born ‘alive into this world will eventually leave it. And now, having seen such a thing up close at some point in your life, your body has internalized it in those beautiful eyes of yours. You are able to perceive ‘death’ itself on living beings and physical objects, appearing as thin red lines. When You touch or cut along these lines, the object or being in question is immediately cut deeply regardless of their durability, and attempts at healing or regeneration are greatly stunted -perhaps even made impossible for some beings, though the lines are thinner and more difficult to target the tougher a target is. At first, these lines are all you can perceive and influence, but after some time passes they will become clearer to your eyes and you will eventually see circular ‘points’ on their body that the lines all trace back to. Cutting or stabbing this point of death directly will immediately kill the target in question - no form of reincarnation, resurrection, or regeneration will save them from the bitter taste of death. This is what it means to kill something. With time and continued use, you may eventually be able to understand and perceive the concept of death in less tangible things, such as the spells of Magecraft or the empty space between you and an object, though the same general rules apply- and some things can only be ‘cut’, not ‘killed’, for they have no point of death.

However, perceiving how fragile the world and existence as a whole really is...that’s something no human mind can truly bear witnessing. When your eyes are active, the perception of death trains the mind and can eventually cause a human brain to suffer a fatal aneurysm from continued use, and can also damage one’s sanity as they are constantly made to understand the concept of death all around them. Even to an inhuman mind that can sustain the physical damage and the sanity-straining view of entropy, they are tiring to use in the long-term without preparation or precautions. Secondly, the ‘points’ of death may never appear for certain beings- beings that were never ‘born’ or are free of the concept of death entirely, such as a True Ancestor at the peak of their power during the night of a full moon - you would have to remove the source of their immortality or introduce them to the possibility of mortality in a different way, which is beyond the scope of using these alone. The strain also increases the longer you perceive the death of things beyond living beings or physical objects, which can do great damage to your mind if you’re unprepared for it.
"
92,2000,One Punch Man,One Punch Man,Destruction,"You have reached the pinnacle of strength. With this perk, any opponent, no matter how powerful, can be defeated with a single punch. This is not limited to physical strength—your punches bypass all forms of defense, immortality, and invulnerability. No matter how strong, fast, or invincible your opponent may be, one hit from you is all it takes to end the fight. This is the ultimate expression of Saitama's overwhelming power: absolute, uncontestable victory in a single blow. But this incredible power comes with a cost—fights are rarely satisfying, as nothing ever poses a true challenge to you.
"
