,CP Cost,Name,Jumpchain,Chapter,Description
82,100,Merely an Unsouled,Cradle,Providence,"You're underestimated. By Everyone. Maybe it's the way you
carry yourself, or perhaps you're simply good at hiding how good you are. Whatever the reason,
you'll find that your first fight against someone will usually catch them off-guard. The trick rarely
works twice though."
83,100,Linguistic Larceny,Cradle,Providence,"By default, you'll find yourself communicating in your native
tongue and everyone else in your Jumps just understands that. This, however, takes it one step
further, now you can quickly adapt to slang terms, accent, etc, to match your environments. All it
takes is a quick conversation with someone to attune yourself to a new locale."
84,100,Combat Beauty,Cradle,Providence,"Scars you obtain will never heal ""badly"", and always tend towards
the attractive or ""cool"" side of things. Even if you're somehow covered in hundreds of small
lacerations, it makes you look like a badass instead of a freak."
85,100,Unexpected,Cradle,Providence,"Frankly, you're just plain eccentric. Difficult to predict, thinking odd
thoughts, alternative solutions to a problem come as easy as breathing, and somehow your
enemies -and your allies- never see it coming."
86,100,NPC Behavior,World Seed,Providence,"With all the life changing events about to happen in a few years, it really wouldn’t be a surprise if
people started freaking out and going apeshit. I mean, if the moon suddenly decides it had
enough of Earth and dances away, could you really blame them? But as you’ll soon experience,
people here seem strangely calm about whatever happens in their lives. And now you’ll take this
exact quality with you, even infecting other people with it if you want to. So what if the very
foundation of the universe changes one day, magic becomes real, and monsters killed your
neighbors? Ain’t nothing stopping you from continuing on with the job you’re being paid to do!
And since everyone will feel the same, you won’t even be accused of being a psychopath. This
works just as well for causing major changes in other worlds, such as introducing magic or
revealing the existence of actual Gods, with everyone being mostly fine with them as long as
your intentions aren’t obviously malicious."
87,100,Restrained Might,Dragon Ball,Providence,"When true experts clash their blows can sunder entire galaxies and in some cases even
whole universes. Thankfully most fighters at this level restrain themselves to prevent
excessive collateral damage. Having had this principle drilled into your head you have
learned to restrict the destructive effects of your abilities. This allows you to prevent
damage from your powers or any clash you’re involved in from spreading. For example,
if you fought above a city none of the shockwaves would impact the city below. As long
as you aren’t intentionally trying to destroy something it will not be harmed."
88,100,Focal Point of Reality,Dragon Ball,Providence,"There are many wide scale disasters such as the universe deletions that result in
countless deaths. More often than not individuals have to rely on luck to survive these
instances. Luckily, you don’t have to as you are seemingly protected in these situations.
You cannot be directly killed, erased, or otherwise removed by any broad action. Some
examples include Zeno erasing a universe, a country wide blast being shot near you, or
the destruction of a planet you’re on. This perk however becomes significantly less
effective if an attack is deliberately focused on you. You might still possess a degree of
resistance, but it would only give you a few moments to act."
89,100,Strength is Sexy,Dragon Ball,Providence,"Saiyan hierarchy is based on strength above all else. This also means that the stronger
someone is, the more attractive a mate they are considered. You are an embodiment of
this concept. The stronger you are the more you attract those around you. This effect is
particularly effective on warriors and combatants that you are attracted to. This effect
will also grow more potent as you grow in strength. For example, if you're strong enough
you would gain the desires of numerous individuals even if you didn’t intentionally try to.
Lastly, this also ensures that any mates or lovers you gain will be comfortably sharing
you. Though they will likely impose some standards on who can join them if you allow it."
90,100,Unstoppable Evolution,Dragon Ball,Providence,"One of the most notable tropes in Dragon Ball is that everyone will allow each other to
power up. Logically letting your foe transform is an asinine idea, but it is one that occurs
often. Thankfully this applies to you as well. Whenever you are powering up or
transforming it will be impossible for anyone to harm you. Perhaps they will wait
willingly, be blown away by your power, or otherwise stopped by the universe itself.
Lastly, this also ensures that all of your transformations look quite impressive and that
you gain the ability to yell extremely loudly while transforming."
91,100,The Endless Grind,Dragon Ball,Providence,"The most common reason that fighters stop growing weaker is that they are unable to
push themselves. Rather than going beyond your limits you have figured out an
alternative method. You have figured out how to suppress your skills and body to train
them at a higher intensity. For example, if you got used to training at 100 times gravity
you could suppress your body. This would allow you to benefit from the higher gravity
even after you got used to more intense levels. Most importantly this effect will allow
you to increase your peak limits rather than simply repeating your previous efforts."
92,100,Harmonious Genes,Dragon Ball,Providence,"You seem to be perfectly compatible with any other species.
You can safely produce or otherwise create healthy offspring with any being. Any
children born will be perfect hybrids or effectively new species. Lastly, this also gives
you an instinctive ability to understand other species, their customs, and how to attract
them if you wish to."
93,100,Filial Sons,Dragon Ball,Providence,"For one reason or another quite a few powerful individuals are terrible parents. A great
example of this is King Cold’s relationship with Frieza and Cooler. Luckily you somehow
managed to avoid falling into this group. In fact you are actually a wonderful parent
capable of inspiring unmatched loyalty in your creations. As a result your children and
creations will always be loyal to you. Meaning that you will never have to worry about
being overthrown or otherwise threatened by your spawn."
94,100,This is Mine Now,Dragon Ball,Providence,"There are a number of powers and positions which can be bestowed upon certain
individuals. This however, also means that these abilities can be taken away. Somehow
though you are capable of internalizing and absorbing any foreign boost you receive.
For example, if you were given strands of the Energy of Destruction you would have
started generating your own energy if they were taken away. As a result you will never
lose any powers or abilities given to you."
95,100,Respect,I Shall Seal The Heavens,Providence,"The best thing about being an elder is how rare it is for you to actually end up having to fight.
Word is out about your skill, and often the mere mention of a name is enough to avert fights
and battles alike.
Your myth is well spread in the lands around this world now, tales of your deeds in other
worlds, and entirely fictional accounts that nonetheless perfectly fit what you would be able to
do if you wanted. People know you, and they fear and respect you for good reason.
Even as you move through the ‘levels’ of this world, you find that you soon come to fit into
stories about previously unknown figures, granting you similar levels of respect and fear, while
scattering around accounts of your deeds in the world."
96,100,Cute As A Button,A Will Eternal,Providence,"You are extraordinarily attractive. The cultivation golden standard. While in a youthful form
this will translate into being mind-bogglingly adorable, in adult form this will even attract the
lustful gazes of men and women with iron hearts. Your sheer ethereal beauty will put other
cultivators to shame, people who already are innately attractive by virtue of cultivating. Of
course, such beauty can come with its own drawbacks, especially in settings like this."
97,100,What Handicap?,A Will Eternal,Providence,"Spiritual energy is not a constant. Some areas will have more than others, and conversely
some areas will be extremely sparse, like the Wildlands. If the amount of energy in the
environment is lacking, your body responds by taking in energy from a much larger radius.
Acting similar to a black hole, your body will pull as much as possible towards you, gulping it
in like a man dying of thirst. Why should your cultivation speed be any slower than those
silver spooned Heavenspan cultivators?"
98,100,Ever-Flowing Quiver,One finger Death Punch,Providence,"Arrows, throwing daggers, shuriken and similar ranged ammunition is plentiful, triple the expected
amount when scavenged from battlefields and opponents. Sometimes the only difficulty is getting
rid of the bounty you have on hand."
99,100,Improvised Weapon Understanding,Generic Exalted,Providence,"No weapon? No problem. Whenever you need it
you will always be able to find a nearby object you can use as a form of improvised weapon. It is
guaranteed to be a superior choice to using your bare hands, unless you’re using some sort of
explicitly bare-handed martial art style. Additionally you’ll never suffer from using improvised
weapons in this way as you somehow manage to make them, if not as good as a real weapon,
than at least serviceable as a means of protecting yourself."
100,100,"One Weapon, Many Hands",Generic Exalted,Providence,"- You are more than the sum of your parts. Any time you
fight, or just cooperate in general, with your peers and allies you all receive a boost to your
respective skills and abilities. Swordsmen become better with swords, able to twist and parry
and strike with a fluidity they could never reach on their own, scientists work off of one another
to make incredible insights and discovers, and craftsmen collaborate to make works of
surpassing quality that they could never have even dreamed of making by themselves. This is a
modest but noticeable boost for all individuals involved, but it particularly shines when in use
with other Dragon-blooded. In such a case their respective abilities are doubled, and the sheer
speed and efficiency of their collaborative works seem as if choreography."
101,100,Naturally Getting Your Way Maneuve,Generic Exalted,Providence,"You are Exalted above others, are you not? Of
course you are, and others can tell that this is the case. Even if they can’t actually tell you’re an
exalt, or even know what an exalt is. Something about you and your authority and natural
privilege will simply be apparent to them, and they will give considerably more weight to your
opinions and desires than they might show to others. Effectively you get the kind of
consideration a noble would receive, as opposed to that of a commoner, wherever you might
go."
102,100,Name That Unfolds Like Lotus Blossom,Infernals Exalted,Providence,"As you may have noticed, Creation and Malfeas both have an abundance of flowery and
impressive sounding title-names. Perhaps sometimes to a rather excessive degree. With
this, you'll be able to start carrying one of these, in case you've ever wanted to be called
something like the Whispering Petal Bodhisattva, the Maelstrom of Endless Fangs, the
Labyrinth of Seven Angles, or even the Bride of Sanguine Roses...
But as you could simply declare you wish to be called such here, this has another effect. You
will be taken completely serious, despite the ridiculousness and length of any names and
titles you introduce yourself by, both here and in other worlds. In fact, you might notice that
by doing so, people will actually tend to respect you a little more than someone with an
ordinary name."
103,100,Raiment of Death's Trappings,Abyssals Exalted,Providence,"To the Abyssals, the living essence of Creation is effervescent and cloying at the same time,
making their skin crawl. Direct sunlight compounds this nauseating discomfort.To overcome
these annoyances, most deathknights adopt the trappings of the dead and the Underworld
when they venture into Creation.
They wear funeral shrouds and adorn themselves with skulls and bones, whether actual
articles of bone or skeletal images in their clothing and jewelry. When they travel as heralds
for their Deathlords, they hire a train of mourners to follow and wail their misery. They dress
all in black or all in white. They sleep in coffins. They wear leather plague masks with cruel
beaks and staring crystal eyes. They cool themselves with folding fans made of bone and
human skin. Any affectation or adornment that would remind an onlooker of death, the
grave, the Great Contagion or the Abyss itself suffices. Such dreadful trappings help an
Abyssal to center themselves and align his Essence in a more comfortable way. They do not
allow him to respire Essence in Creation, but they do eliminate the annoying discomfort that
being in Creation inflicts on him.
Of course, adorning themselves with such paraphernalia of death can come across as trying
a bit too hard for some deathknights. However, this is unacceptable for the Moonshadow
Caste, as they must be the envoys and representatives of the Deathlords and the Neverborn
themselves. Accordingly, you have been blessed with a wraithly sense of style and morbid
presentation. Knowing exactly how to wear you funereal outfits, you will be a vision in black,
looking absolutely amazing when adorned with bone, funerary shroud, and other trappings.
But more than owning merely the gothic look, this will also aid you in adopting a properly
dark demeanor and yet still be taken serious, and even the elaborate titles of the Abyssal
Exalted will be given the trepidation and weight in the minds of onlookers they deserve, no
matter how long-winded or pretentious they might be."
104,100,Exquisite Ashen Visage or Wretched Abhorrent Mien,Abyssals Exalted,Providence,"The Black Exaltation leaves its mark on the flesh of the newly Exalted, and as an Abyssal’s
power and essence increases, so too does their appearance change. The deathknights tend
toward the very extremes of appearance. Some are beautiful, some hideous, and all have a
supernatural cast to their features. The beautiful might have ghostly white or gleaming ebon
faces and long silken hair of shadowy black, liquid red or metallic silver. Those with hideous
features might bear unearthly scars that look like weird glyphs, or their features might have
rotted away to leave mildewing muscle or exposed bone. Some hideous Abyssals hide their
unpleasant features behind the shadows of a cowl, wrap them in long bandages, cover them
with tight leather masks or encase themselves permanently in armor.
But even amongst the exquisite allure, and horrific hideousness, of the Abyssal Exalted, you
stand apart from the others as the finest of examples of these extremes. You might be so
beautiful as to shame even the most charming of your fellows and the most elegant
courtesans of the Underworld. Or you might be so hideously ravaged and disfigured that

even other deathknights step back in fright at your revealed visage, amplifying the impact of
your threats and intimidation."
105,100,Bafflingly Likeable,Mushoku Tensei,Providence,"Oddly enough you are quite likeable to everyone even with your constant perverted laughter, groping, and
innuendo can’t seem to turn people off. While your charm affects everyone, it is particularly strong with the
elite and powerful, either politically or otherwise, as they focus on your strong and positive traits more than the
negative ones. Simply being around people for a long time would cause them to lower their guards and invite
you into their factions and family. Everyone you meet will at least treat you as a guest and would not be hostile
unless they were already hostile and intended to harm you."
106,100,Natural Attractiveness,Mushoku Tensei,Providence,"Like many people in this world who are beautiful or handsome, it would be embarrassing if you are left being
ugly. This perk improves your appearance to the point that you would rank in the top percentile of the world in
terms of attractiveness. Even when covered with dirt and wearing the worst fashion you still look good
compared to most people. You even make scars look appealing."
107,200,Friend Lure,UQ Holder,Providence,"Even complete strangers can’t resist wanting to get to know you with the kind of smile that’s on your face. You find it quite effortless to make friends, even when you’ve just walked up to a stranger out of the blue, and those fast friendships will rapidly grow stronger as long as you keep spending time together. You’re just that innately likable kind of person that others like to be around. Even your enemies might find themselves enjoying a fight with you, though don’t expect this alone to get them to be merciful."
108,200,Power of a Human Girl,UQ Holder,Providence,"It’s something immortals often forget. To get who you want, you gotta go after them. When you have someone you’re romantically interested in, the act of pursuing them in romance will slowly get them more and more interested in you. They’ll notice the good traits you have, find that they don’t mind your flaws, and maybe even just like the idea of being with you. The more opposed someone is to you, the longer this will take, but with dedication, no one is beyond the reach of love."
109,200,Breaking Bonds For Bonds,UQ Holder,Providence,"When someone you love is in danger, there’s no helping the desire to be there to protect them. Maybe you can’t protect them on your own, but you’ll at least be able to have the chance. Whenever you are bound or restricted in some way, such as being wrapped in chains or held down with a magic gravity spell, you have a chance to break this just through the force of your love for someone else that is in danger. Even a spell from someone much stronger can be broken through in an instant if someone you truly love is in danger, though the love for a friend might work a bit less effectively. Even something like a jail cell could bust open if needed.
"
110,200,Mouse Trick,UQ Holder,Providence,"When an immortal is found out for what they are, it usually means it’s time to skip town and move on to some place that isn’t familiar with you. With how obsessed some people can get about your kind, you’ll want something to shake them off your trail. This perk gives you the ability to easily shake anyone from following or hunting you down, even when they use magic. So long as you are actually making an escape from areas they are directly present in, you’ll almost always be able to lose them. Even a master mage wouldn’t be able to locate you, unless you’re right under his nose on purpose. If you start drawing attention and acting out again without trying to hide, you’ll lose the protection for a while.
"
111,200,Brightest Star,Kill 6 Billions Demons,Providence,"Get enough power, and people will look up to you. Doesn’t matter who, or why, but you can use this to your advantage. You, at will, may start glowing a bright white light, and allies within the light are motivated and moralized, while enemies in it are demoralized."
112,200,The Wise,Kill 6 Billions Demons,Providence,"There must be something special about you, because people seem to look up to you. They seem to take your sayings as wise teachings, and they tend to ignore your shortcomings, saying they are flawed. Doesn’t help against someone if they already hate you, but it's a start."
113,200,Tiger’s Blood,Kill 6 Billions Demons,Providence,"Looks can get you far in the Throne. Some mercenaries, assassins, and general killers are hired just for having an imposing figure. Like them, you look pretty threatening. While I’ll leave the specifics to you, you generally have an aura of “don’t fuck with me” around you. Just try to have strength to back up your looks."
114,200,Common Sense,Kill 6 Billions Demons,Providence,"You actually have some sanity, after all. You see through people’s lies, at least the less complex ones, and you know when you are being manipulated."
115,200,Het Transforms into a Pillar of Basalt,Kill 6 Billions Demons,Providence,"Maybe someone threatens you, or thought they could get away with what they were doing, or maybe they looked at you the wrong way. Regardless, by focusing on someone, they seem to do less damage toward you. While simple, it can be useful in some circumstances."
116,200,Live Another Day,"A Cultivator's Beginning",Providence,"Blades are turned aside at the last moment, arrows barely miss you, and you can't recall the last time your drink was poisoned, or assassins tried to kill you in your sleep. Any accidents or runs of bad luck never seem to cause you significant injury let alone threaten your life.

In short, you are much more fortunate than most when it comes to matters of life and death."
117,200,Brainwashing,History's Strongest Disciple Kenichi,Providence,"Through repeated nagging discussion you are able to convince
former enemies and reluctant allies to be your friends. While it must be spread out over a period
of days and they must be at least willing to talk with you, with enough effort and persistence you
can convince anyone or anything to be a part of your legion of minions family. Even without
actively pursuing these pawns friendships, you will still be able to build up a stauch band of
tolerant loyal followers through simple daily interaction and short conversations. While these
people are not suicidal or extraordinarily skilled, they will generally be competent at their
assigned tasks and will do most of whatever you ask.
"
118,200,"It’s Too Bright",Baki The Grappler,Providence,"Word of you spreads fast. Even if there were hardly any witnesses to your most impressive feats, somehow word will spread around. For 100cp, you can quickly become an urban legend, with just enough details wrong to protect your privacy, but enough right for you to take credit for it later. If you pay 200cp instead, your legend could spread globally, potentially making you an object of reverence across cultures. You may even find vague prophecies of your glory."
119,200,The Gods Saw Fit to Grace me With a Spare,Baki The Grappler,Providence,"Lost an eye? An arm? A lung? You still have one more don’t you? Losing a body part
doesn’t impede you nearly as much as it should, especially if you have multiple. Losing an
eye will have a minimal effect on your depth perception, just as losing a leg will barely
affect your balance. You’re fighting style instantly adapts to the changes in your balance
and body, even if the injury was mere seconds ago. "
120,200,"Playmates, Opponents, & Prey",Baki The Grappler,Providence,"A beast is at their strongest when starving. Rather than fatiguing your body, the craving
makes you movement and senses sharper than ever, though it still impedes your rational
thinking somewhat. When your body feels like it reached its limit, the presence of food
can let you tap into deep stores of strength and energy you didn’t know you had."
121,200,"The Kindest Game in the World",Baki The Grappler,Providence,"Some fight for themselves, some for those they hold dear. For those you who love you,
your displays of affection can push them to grow as a fighter by leaps and bounds,
transcending their original limits. This could be expressed through sexual interactions, but
what matters most is the feelings, so cuddling and the like may work just as well. "
122,200,"Is 10 Seconds Long?",Baki The Grappler,Providence,"Like a runner, your true might is best shown in spurts, rather than drawn-out conflicts.
This is only a brief range, about 10 seconds, within a couple meters of yourself, but within
that compressed time and space, you can exert over 100% of your power. Even in daily
life, you instinctively sense anything that gets within this 2-meter range –"
123,200,"“Hitting Resolve” & “Resolve to be Hit”",Baki The Grappler,Providence,"A rakish who’s ready to be hit will never fall. You can take just about any attack head-on
if you know to expect it. Taking hardly any physical or psychological damage unless the
enemies power dwarfs your power several times over. You can even resist esoteric
techniques like Aiki that seize control of your body through pure effort. "
124,200,Born Leader ,Tekken,Providence,"No man is an Island. You might need help in whatever challenges find you in these
Jumps. Fortunately help won’t be too far away. This perk turns you into an excellent leader on par
with Lars Alexanderson. Men will follow you without doubt in their hearts into Fights and your
strategies will always show at least some success."
125,200,Brothers in Arms ,Street Fighter,Providence,"There's a special bond that develops on the battlefield between allies. When
any moment could be your last, stuff like age, gender, roles, differences in opinion, none of that
matters as much as everyone going home. That's the ideal anyways.
 This perk aids in building strong bonds with those you regularly train with, work with and fight
beside. From the rookie to the veteran, students and teachers, commanding officers and grunts, all
will become closer over time. Long as you're working for the same thing, honest in your intentions,
this kind of loyalty will form."
126,200,Tag Team,Street Fighter,Providence,"Not as uncommon as you would think, sometimes a fight has multiple parties on
both sides. It's not the same as single combat, you can't just go out with everything you got and let it
hang out. You're experienced enough to know that by now.
 Upon purchase, your ability to work with allies vastly improves, whether you have a history of
working alongside them or not. Tapping into their rhythm, matching their pace, or conversely,
bringing them into your own groove.
 Act as a unit instead of individuals; dance together in harmony; beat the enemy's face in as a team
and triumph! "
127,200,Competitive Surge,Street Fighter,Providence,"Rivalry can be the source of numerous feelings, enmity, friendship,
ambition, drive to overcome. It's the sense of competition that comes from having a peer working
toward the same goal against you that aids in the growth of many.
 This perk improves your personal growth when training alongside of, or competing with, someone
of the same general power or skill level. In other words, a competent rival. Training will progress
more smoothly, breakthroughs come more often and so on.
 What's more, if this is a friendly rivalry you find yourself in, the effects will somewhat extend to
them as well, allowing the two of you to compete on the same level for longer until one or the other
overcomes."
128,200,Disciplined Restraint,Street Fighter,Providence,"Your full power is something glorious to behold that you don't wish to
waste on weaklings, or perhaps it is a curse that's too hard to control for your liking. Whatever the
case may be, you have abilities that you wish to hold back, and this is the perk for you.
 Upon purchase, you gain the ability to suppress or even completely seal your own powers. This
can allow you to limit yourself to a fraction of your normal power, or block off a specific ability that
doesn't normally have an off switch and more.
 Removing a limiter is as easy as applying it, which is itself a simple task of willing it so. Something
you need to keep in mind though is while this perk can suppress specific abilities, it cannot suppress
specific 'parts' of an ability. You either restrain the whole thing or not at all."
129,200,Beast Tamer,Toriko,Providence,"Some people are great with animals. You are even better. Forget Horse Whisperer, you can just carry on conversations with any kind of animal and they might just sit there and listen. 
Your skill with animals is great enough to tame nearly every animal in the Human World and with some effort even those in the Gourmet World.
You gain the skills needed to properly care for, train and ride most any kind of animal.
"
130,200,Organization Trust,Toriko,Providence,"You gain the feeling in regard to whether an organization could be trusted by Jumper standards.  Also an organization(s) led by Jumper, not only will be more streamlined in regard to their management and function, but also will have an easier time in gaining trust themself. 
"
131,200,Underworld Connections,Toriko,Providence, That Perk allows for easier time for forming less than lawfull connections with criminal organizations. It also helps gain a better reputation with them.
132,200,Plucky Unicorn,Saint Seiya : The Original Series,Providence,"Okay, let’s be honest here. The battles in this world
are between heroes who can shatter planets and moons like glass, and things only go up from
there. It can be a little daunting for a simple, modest hero! Not to worry, you have a way to
practically guarantee your survival...you just need to lose. Badly. When overwhelmed by a
superior foe, they are liable to stop short of actually killing you, sparing you and forgetting all
about you shortly afterwards. So long as you make no attempt to resume the fight, you’re free to
live and let live...assuming that they aren’t after you personally, or that you didn’t already try this
on them once before. Throwing this fight doesn’t have to necessarily be genuine or needing you
to fight at your fullest - but it must be convincing and appear humiliating to those watching you."
133,200,Paid My Dues,Saint Seiya : The Original Series,Providence,"The toll to join the deceased in the Underworld is a
fine all must pay eventually. You’ve paid yours in advance, by virtue of being a Specter of
Hades. Beings in charge of death or the afterlife will look upon you with respect, treating you the
same way they would a fellow employee or an honored guest. After your chain ends, whenever
you end up passing from this world forever, your soul will be ferried to any afterlife of your
choosing...whether empty oblivion or a utopian heaven, that choice is in your hands."
134,200,Deadly Beetle’s Ground,Saint Seiya Lost Canvas,Providence,"This war has seen a lot of attackers, but you didn’t forget that to do so they have to put faith in the defenders behind them, and faith in you they have. Gates, passages, prisoners, wherever or whoever you are tasked to protect, you have the skills and luck so that any invader will find itself unable to go past you physically, not without a solid plan, overwhelming number, or esoteric methods like teleportation.
"
135,200,Loved,Saint Seiya Omega,Providence,"Much like the beloved Goddess Pallas herself, you exude an irresistible charm
and adorableness that endears you to others effortlessly. Your innate charisma
and warmth make it effortless for you to garner affection and loyalty from those
around you, drawing people towards you with ease. This charm extends beyond
mere likability, granting you the ability to forge deep connections and recruit
powerful allies to your cause"
136,200,Forged in Fire,Saint Seiya Episode G,Providence,"Putting aside your differences is the first thing but you’ll only become a true team when you become true companions, even outside of the fight. It’s something you find quite easy to do as you naturally befriend any people you work alongside with over time. The less friendly the person you’re working alongside, the longer this will take but even a rather churlish young man shouldn’t take more than a few weeks of daily cooperation to start to come around to you. The more dangerous the work you share, the faster this will happen too. The average work of a Saint can get pretty darn dangerous too."
137,200,Saint of Holidays,Saint Seiya Episode G,Providence,"Sure, being a Saint is an important job and shirking your duties like this does technically make you a deserter but... people seem to find you valuable enough to excuse your absences, so long as you don’t make them suspect you were doing it to sabotage them or help the enemy. Whenever you shirk some duty or responsibility assigned to you, people will just accept that you couldn’t come and not place any blame onto you for your absence. If you’ve agreed to do something or go somewhere at a set time, this won’t help, but so long as it’s just your general expectations, you can get out of even events that hold the fate of millions of people in the balance."
138,200,Come Back In A Few Years,Saint Seiya Episode G,Providence,"Everyone loves a good fight. Or at least they really should, especially if they're up to fighting someone on your level. It seems that, so long as you're not at some climactic battle, you'll find your fighting counterparts to be surprisingly merciful towards you. If you've given your foe a good fight or even just entertained them for a while, you'll usually be allowed to run off unpursued by them personally and sometimes even not pursued by the other enemy forces. Do it too many times and they'll probably decide to put you down for good but the hope of another fun fight gets you out of trouble a fair few times. If you came close to killing them, they're probably just going to end you though. They'd like a fun fight but they're not stupid. Not unless they already were."
139,200,The Lion is a Fool,Saint Seiya Episode G,Providence,"An enemy or an obstacle until you turn them into an advantage. Much as they might like to think they're opposing you, that's only true until you work them into a benefit for yourself. You're turning foes, real or political, on each other or anticipating the actions your enemies will take but also managing to spin it so that either way you gain. You can take advantage of the actions they'll make, twisting their words and turning their allies. It doesn't even need to be something of really screwing with their morale once they’ve realized they've been playing into your hands all along."
140,200,Delusional Bluster,Feng Shen Ji,Providence,"Some may say “speak softly and carry a big stick” as their policy. You completely ignore that and follow “speak LOUDLY and carry an EVEN BIGGER STICK”! There is no way to ignore you with your boisterous voice. You can speak with such confidence that even your falsehoods sound as true as any of your other claims. And even when you're caught within your misleading tales, you can just admonish the foolish listeners for their incompetence for letting you lead them by the nose in the first place. Thus  your lying and ‘fine’ skills of manipulation are top notch, as long as you speak at the loudest volume!
"
141,200,Make Do,Feng Shen Ji,Providence,"Being a denizen of the Underworld, you had to be pretty resourceful with what limited supplies you would be able to uncover. This perk lets you put this into practice, stretching materials needed for crafting, cooking, logistics, repairs, engineering projects, magic rituals, construction labor...anything that needs a hard set number is now reduced by half for the required material or labor to complete such an activity. Though using the normal required material for a project will see its effectiveness doubled (both for the work and the finished product)."
142,200,Wisdom for the Ages ,Feng Shen Ji,Providence,"The Gods have been ruling the world for hundreds of millenia, they have amassed a wide collection of knowledge; apparently Tian even knows a little genetic engineering or at least knows the better part of artificial selection in order to guide the evolution of apes into Humans. You may choose one of the two branches of natural science to receive an equivalent to a master's degree of, with all current subjects involved with this field - Physical Science, sciences that investigate non-living systems like physics, chemistry, earth science, geology, oceanography, astronomy, etc..; and Life Sciences deals with studying living systems like biology, ecology, botany, zoology, virology, microbiology, biochemistry, meteorology, etc.... Knowledge updates in further Jumps. Can be taken multiple times. "
143,200,Fateless,Fist Of The North Star,Providence,"You are just another poor soul trying to get by, unlike practitioners of mighty arts
and those whose souls are bound to fate no destiny chains you. You may not be fated to be great, but
that doesn't mean you can't make something of yourself anyway. Besides, a nobody like you doesn't
have to worry about the stars deciding his fate. When someone tells you something like ""The Star of
Death shines over your head."" you can just shrug it off and do whatever you want anyway without
worry."
144,200,Synergy,Reincarnator,Providence,"You have learned something very useful, the power of working in
a group, you can now fight alongside others without getting in their way and always
contribute your piece for success, while you are in a group everyone will share this
powerful ability, making you a valuable member of any group."
145,200,Underestimated,Desolate Era : The Three Realms,Providence,"“Puny Houtian Stage”, “Puny
Zifu Disciple”, “Puny Wanxiang Adept”, “Puny Void Immortal”, “Puny Celestial Immortal”:
These are all words that have been uttered near endlessly across the Three Realms and beyond.
Arrogance is a trait that is bred true in almost every single being in this vast cosmos, and even
beings who would otherwise be more cautious still fall victim to such vices. However, whenever
you are involved, everyone seems to just completely ignore any possibility of you posing any kind
of a threat, completely disregarding you unless you don’t wish them to, or you’re a level or two
higher than them."
146,200,New Frontiers,Desolate Era : The Chaosverse,Providence,"As said above, there is an insane amount of Variety in the environments of the Endless
Territories. It’s not just a matter of Entire planets made of certain materials, but some of the laws
of Physics could be completely flipped. Good thing you have the ability to navigate your way
through these diverse environments without much issue as long as they don’t contain threats that
surpass you in strength. Even if a world has no such thing as Gravity, you’ll still be capable of

living and operating there as if you had done so your entire life."
147,200,A Strong Bond,Desolate Era : The Chaosverse,Providence,"Unlike in a Xianxia Novel, meeting new people in real life doesn’t mean they suddenly consider
you a good acquaintance simply because you weren’t a dick. Good thing for you, this IS a
Xianxia Novel, meaning that even new acquaintances will be willing to make small sacrifices to
help you out if they come across you. They won’t risk their lives, but they won’t mind helping
you out in a pinch or loaning some things. Making friends with these people is even easier than it

should be too."
148,200,Just Like A Visual Novel,Avesta of Black and White,Providence,"It shouldn’t be that kind of story, but it seems that you have a tendency to surround yourself with
attractive members of the opposite gender. They don’t need to be your allies, but it seems that
they often find one reason or another to gain a certain interest in you. Whatever you use this
interest for, it’s up to you."
149,200,Dark Master,Avesta of Black and White,Providence,"Befitting of a powerful evil lord, you have the makings of a true harem master. Not only are you
an expert seducer, a master of all the bodily pleasures able to tempt even those of the opposing
side, capable of igniting an almost inextinguishable flame of love in even the inhuman hearts of
powerful Daeva, you are also a brilliant genius when it comes to handling the actual act of
having multiple partners as the same time. Be it via fear, love or a combination of both, you
could maintain your relationship with dozens of concubines at the same time, carefully
managing even their inter-harem relationships and managing to keep the flame of passion alive
for centuries with little effort."
150,200,What’s This Doohickey?,Campione,Providence,"Ah, supernatural powers. They don’t come with an instruction manual, be it the magic of mortals, the Authorities of Gods or something else entirely, one needs to get their exact limits and improve themselves by trial and error. Well not anymore, this little blessing works to take care of that. Now, you gain an innate knowledge of how to use any new powers you acquire, as well as their limitations and advantages. Doesn’t sound like much until you get a power-up in the middle of a battle and you realize you don’t know how to use it. Embarrassing. "
151,200,Sacrifices for Science,Bleach,Providence,"A Shinigami may sometimes think, are they actually the bad guys here? But that couldn’t be true. Yes, Captain Kurotsuchi often publishes in the newspaper reports of his live dissections and experiments
with prisoners. It is true that Zaraki has killed quite a few people out of mere boredom. Maybe the
whole genocide thing can be a little over the top. But if the higher ups don’t mind, who cares? So
long as you are beneficial for them and the organisation as a whole, people just don’t seem to care
about the horribly immoral actions you do. Even a kind man like Captain Ukitake tolerated the mass
murders that Mayuri carried out. Personal dislike can still fester between individuals, especially
those you personally harm or do wrong to, but wider action against you seems to slip everyone’s
mind. Even illegal actions, provided they do not outweight the benefits you provide, are ignored. If you
happened to work for the government already, you could quickly attain essential immunity to
breaking the law. All that is needed is that you continue to provide what they ask. Mayuri delivered
an endless flood of useful, sometimes vital, inventions and tools to the Shinigami. A revolutionary
mind whose value far exceeded a few thousand tortured souls. "
